commit_sha,commit_message,file_name,change_type,log_statement,log_loc,old_store_name,new_store_name
59d4b1de1aa934a4bc0216fdf8b5749c93bd462d,"[analyzer] Reland r299544 ""Add a modular constraint system to the CloneDetector""

Hopefully fix crashes by unshadowing the variable.


Original commit message:

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299653 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(Other.Occurences.size() == Occurences.size());,685,/data/download/llvm-mirror_clang0_old.cpp,/data/download/llvm-mirror_clang0_new.cpp
59d4b1de1aa934a4bc0216fdf8b5749c93bd462d,"[analyzer] Reland r299544 ""Add a modular constraint system to the CloneDetector""

Hopefully fix crashes by unshadowing the variable.


Original commit message:

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299653 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(FirstMismatch->FirstCloneInfo.Suggestion);,739,/data/download/llvm-mirror_clang0_old.cpp,/data/download/llvm-mirror_clang0_new.cpp
ebceafb9283e1642955d27afb73443d8784aa5ea,"[Sema] Extend GetSignedVectorType to deal with non ExtVector types

This improves some error messages which would otherwise refer to
ext_vector_type types in contexts where there are no such types.

Factored out from D25866 at reviewer's request.

Reviewers: bruno

Differential Revision: https://reviews.llvm.org/D31667



git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299641 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Sema/SemaExpr.cpp,+,assert(TypeSize == Context.getTypeSize(Context.LongLongTy) &&,9732,/data/download/llvm-mirror_clang1_old.cpp,/data/download/llvm-mirror_clang1_new.cpp
ebceafb9283e1642955d27afb73443d8784aa5ea,"[Sema] Extend GetSignedVectorType to deal with non ExtVector types

This improves some error messages which would otherwise refer to
ext_vector_type types in contexts where there are no such types.

Factored out from D25866 at reviewer's request.

Reviewers: bruno

Differential Revision: https://reviews.llvm.org/D31667



git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299641 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Sema/SemaExpr.cpp,-,assert(TypeSize == Context.getTypeSize(Context.LongLongTy) &&,9729,/data/download/llvm-mirror_clang1_old.cpp,/data/download/llvm-mirror_clang1_new.cpp
ebceafb9283e1642955d27afb73443d8784aa5ea,"[Sema] Extend GetSignedVectorType to deal with non ExtVector types

This improves some error messages which would otherwise refer to
ext_vector_type types in contexts where there are no such types.

Factored out from D25866 at reviewer's request.

Reviewers: bruno

Differential Revision: https://reviews.llvm.org/D31667



git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299641 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Sema/SemaExpr.cpp,+,assert(TypeSize == Context.getTypeSize(Context.CharTy) &&,9749,/data/download/llvm-mirror_clang1_old.cpp,/data/download/llvm-mirror_clang1_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(D);,80,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(Other.Occurences.size() == Occurences.size());,186,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(FirstMismatch->FirstCloneInfo.Suggestion);,241,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(D);,305,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(D->hasBody());,306,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(D);,606,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(D->hasBody());,607,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(i != 0);,522,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(i != 0);,808,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,"assert(std::all_of(Indexes.begin(), Indexes.end(),",638,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(Other.Occurences.size() == Occurences.size());,685,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
727ea63e6e82677f6e10e05e08bc7d6bdbae3111,"Revert ""[analyzer] Add a modular constraint system to the CloneDetector""

This reverts commit r299544.

Crashes on tests on some buildbots.


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299550 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(FirstMismatch->FirstCloneInfo.Suggestion);,739,/data/download/llvm-mirror_clang2_old.cpp,/data/download/llvm-mirror_clang2_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(D);,80,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(Other.Occurences.size() == Occurences.size());,186,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(FirstMismatch->FirstCloneInfo.Suggestion);,241,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(D);,305,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(D->hasBody());,306,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(D);,606,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(D->hasBody());,607,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,assert(i != 0);,522,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,-,assert(i != 0);,808,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
a61d7c54b0ed55119636b7d922ab5d9c5747fe04,"[analyzer] Add a modular constraint system to the CloneDetector

A big part of the clone detection code is functionality for filtering clones and
clone groups based on different criteria. So far this filtering process was
hardcoded into the CloneDetector class, which made it hard to understand and,
ultimately, to extend.

This patch splits the CloneDetector's logic into a sequence of reusable
constraints that are used for filtering clone groups. These constraints
can be turned on and off and reodreder at will, and new constraints are easy
to implement if necessary.

Unit tests are added for the new constraint interface.

This is a refactoring patch - no functional change intended.

Patch by Raphael Isemann!

Differential Revision: https://reviews.llvm.org/D23418


git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@299544 91177308-0d34-0410-b5e6-96231b3b80d8",lib/Analysis/CloneDetection.cpp,+,"assert(std::all_of(Indexes.begin(), Indexes.end(),",638,/data/download/llvm-mirror_clang3_old.cpp,/data/download/llvm-mirror_clang3_new.cpp
