commit_sha,commit_message,file_name,file_sha,file_url,log_statement,change_type,log_function,log_params,log_location
c5f52fb3265ef68ffe2741f88758082dda393a4b,"Revert ""SERVER-27382 Remove usages of DBConfig::reload/getChunkManagerOrPrimary from legacy code paths""

This reverts commit 58292592979ff9277ec34390469a1541315104c0.",src/mongo/s/commands/strategy.cpp,411fae3358fa53a009a217c0cc53cef5731a41d9,https://raw.githubusercontent.com/mongodb/mongo/c5f52fb3265ef68ffe2741f88758082dda393a4b/src/mongo/s/commands/strategy.cpp,"-    auto statusGetDb = Grid::get(txn)->catalogCache()->getDatabase(txn, nss.db());",-,auto statusGetDb = Grid::get(txn)->catalogCache,"[u')->getDatabase(txn, nss.db());']",421
c5f52fb3265ef68ffe2741f88758082dda393a4b,"Revert ""SERVER-27382 Remove usages of DBConfig::reload/getChunkManagerOrPrimary from legacy code paths""

This reverts commit 58292592979ff9277ec34390469a1541315104c0.",src/mongo/s/commands/strategy.cpp,411fae3358fa53a009a217c0cc53cef5731a41d9,https://raw.githubusercontent.com/mongodb/mongo/c5f52fb3265ef68ffe2741f88758082dda393a4b/src/mongo/s/commands/strategy.cpp,"+    auto statusGetDb = Grid::get(txn)->catalogCache()->getDatabase(txn, nss.db().toString());",+,auto statusGetDb = Grid::get(txn)->catalogCache,"[u')->getDatabase(txn, nss.db().toString());']",422
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,+    return getLogicalClock(service).get();,+,return getLogicalClock,[u'service).get();'],45
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,+    auto& clock = getLogicalClock(service);,+,auto& clock = getLogicalClock,[u'service);'],53
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,"+LogicalClock::LogicalClock(ServiceContext* serviceContext,",+,LogicalClock::LogicalClock,"[u'ServiceContext* serviceContext,']",57
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,+SignedLogicalTime LogicalClock::_makeSignedLogicalTime(LogicalTime logicalTime) {,+,SignedLogicalTime LogicalClock::_makeSignedLogicalTime,[u'LogicalTime logicalTime) {'],69
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,"+    return SignedLogicalTime(logicalTime, _timeProofService->getProof(logicalTime));",+,return SignedLogicalTime,"[u'logicalTime, _timeProofService->getProof(logicalTime));']",70
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,"+        clusterTimestamp = LogicalTime(Timestamp(wallClockSecs, 1));",+,clusterTimestamp = LogicalTime,"[u'Timestamp(wallClockSecs, 1));']",103
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,+    _clusterTime = _makeSignedLogicalTime(clusterTimestamp);,+,_clusterTime = _makeSignedLogicalTime,[u'clusterTimestamp);'],110
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock.cpp,c712941dee51ce2a77b049d6662954e91f071123,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock.cpp,+    _clusterTime = _makeSignedLogicalTime(newTime);,+,_clusterTime = _makeSignedLogicalTime,[u'newTime);'],116
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    SignedLogicalTime makeSignedLogicalTime(LogicalTime logicalTime) {,+,SignedLogicalTime makeSignedLogicalTime,[u'LogicalTime logicalTime) {'],64
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,"+        return SignedLogicalTime(logicalTime, _timeProofService->getProof(logicalTime));",+,return SignedLogicalTime,"[u'logicalTime, _timeProofService->getProof(logicalTime));']",65
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    auto time = LogicalTime(tX);,+,auto time = LogicalTime,[u'tX);'],80
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,"+    LogicalClock logicalClock(&serviceContext, std::move(pTps), true);",+,LogicalClock logicalClock,"[u'&serviceContext, std::move(pTps), true);']",82
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    ASSERT_TRUE(storedTime.getTime() == time);,+,ASSERT_TRUE,[u'storedTime.getTime() == time);'],86
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    ASSERT_TRUE(t1 == t2.getTime());,+,ASSERT_TRUE,[u't1 == t2.getTime());'],93
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    ASSERT_TRUE(t3 == t1);,+,ASSERT_TRUE,[u't3 == t1);'],97
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    ASSERT_TRUE(t3 == t1);,+,ASSERT_TRUE,[u't3 == t1);'],101
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    ASSERT_TRUE(t3 == t1);,+,ASSERT_TRUE,[u't3 == t1);'],105
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    SignedLogicalTime l1 = makeSignedLogicalTime(t1);,+,SignedLogicalTime l1 = makeSignedLogicalTime,[u't1);'],112
91bb1bca8e8b4f66a610409ec0ebe10245a02e5a,SERVER-27745: Implement LogicalClock,src/mongo/db/logical_clock_test.cpp,cba0cc1faa6ad59941221a914f6c3318c33b80e6,https://raw.githubusercontent.com/mongodb/mongo/91bb1bca8e8b4f66a610409ec0ebe10245a02e5a/src/mongo/db/logical_clock_test.cpp,+    ASSERT_OK(getClock()->advanceClusterTime(l1));,+,ASSERT_OK,[u'getClock()->advanceClusterTime(l1));'],113
