func_a,func_b,similarity
__archive_nettle_sha256init,__archive_nettle_sha512init,0.6666666666666666
__archive_nettle_sha256init,__archive_libmd_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha256update,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_ripemd160final,0.6666666666666666
__archive_nettle_sha256init,__archive_openssl_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha384final,0.6666666666666666
__archive_nettle_sha256init,__archive_stub_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_windowsapi_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha1init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha512final,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha384update,0.6666666666666666
__archive_nettle_sha256init,__archive_libc_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_md5init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_ripemd160init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha1update,0.6666666666666666
__archive_nettle_sha256init,__archive_libc3_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha384init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_ripemd160update,0.6666666666666666
__archive_nettle_sha256init,__archive_libc2_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha512update,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_md5final,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha256final,0.6666666666666666
__archive_nettle_sha256init,__archive_libsystem_sha256init,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_sha1final,0.6666666666666666
__archive_nettle_sha256init,__archive_nettle_md5update,0.6666666666666666
SetNestedError,set_conversion_failed_error,0.5714285714285714
SetNestedError,SetErrorPrefix,0.6666666666666666
SetNestedError,set_error,0.8
SetNestedError,SetErrorStream,0.6666666666666666
SetNestedError,SetErrorOccured,0.6666666666666666
SetNestedError,SetErrorCallback,0.6666666666666666
SetNestedError,SetFatalErrorOccured,0.5714285714285714
SetNestedError,archive_set_error,0.6666666666666666
SetNestedError,GetNestedError,0.6666666666666666
cmcompress_compress_finalize,cmcompress_compress,0.8
cmcompress_compress_finalize,cmcompress_compress_initialize,0.6666666666666666
cmcompress_compress_finalize,cmcompress_compress_start,0.6666666666666666
nss_destroy_object,nss_create_object,0.6666666666666666
nss_destroy_object,nss_destroy_crl_item,0.5714285714285714
lzma_mode_is_supported,lzma_mf_is_supported,0.75
lzma_mode_is_supported,lzma_filter_encoder_is_supported,0.6666666666666666
lzma_mode_is_supported,IsIPOSupported,0.5714285714285714
lzma_mode_is_supported,lzma_check_is_supported,0.75
lzma_mode_is_supported,lzma_filter_decoder_is_supported,0.6666666666666666
init_wc_data,wc_data_dtor,0.6666666666666666
init_wc_data,init_thread_sync_data,0.5714285714285714
rhash_byte_to_hex,rhash_print_hex_byte,0.75
rhash_byte_to_hex,rhash_byte_to_base64,0.75
rhash_byte_to_hex,rhash_byte_to_base32,0.75
crc32_init,lzma_crc32_init,0.8
crc32_init,init_crc32_table,0.8
crc32_init,_init,0.6666666666666666
crc32_init,crc32,0.6666666666666666
crc32_init,rhash_crc32_init,0.8
XML_SetEntityDeclHandler,XML_SetElementDeclHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetStartDoctypeDeclHandler,0.7692307692307693
XML_SetEntityDeclHandler,XML_SetExternalEntityRefHandler,0.7692307692307693
XML_SetEntityDeclHandler,XML_SetEndCdataSectionHandler,0.6153846153846154
XML_SetEntityDeclHandler,XML_SetEndNamespaceDeclHandler,0.7692307692307693
XML_SetEntityDeclHandler,XML_SetDefaultHandlerExpand,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetNamespaceDeclHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetStartCdataSectionHandler,0.6153846153846154
XML_SetEntityDeclHandler,XML_SetXmlDeclHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetHashSalt,0.5454545454545454
XML_SetEntityDeclHandler,XML_SetNotationDeclHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetCommentHandler,0.7272727272727273
XML_SetEntityDeclHandler,XML_SetUnknownEncodingHandler,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetStartNamespaceDeclHandler,0.7692307692307693
XML_SetEntityDeclHandler,XML_SetParamEntityParsing,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetEncoding,0.6
XML_SetEntityDeclHandler,XML_SetSkippedEntityHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetDefaultHandler,0.7272727272727273
XML_SetEntityDeclHandler,XML_SetNotStandaloneHandler,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetElementHandler,0.7272727272727273
XML_SetEntityDeclHandler,XML_SetEndDoctypeDeclHandler,0.7692307692307693
XML_SetEntityDeclHandler,XML_SetUnparsedEntityDeclHandler,0.9230769230769231
XML_SetEntityDeclHandler,XML_SetEndElementHandler,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetCdataSectionHandler,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetDoctypeDeclHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetBase,0.6
XML_SetEntityDeclHandler,XML_SetUserData,0.5454545454545454
XML_SetEntityDeclHandler,XML_SetAttlistDeclHandler,0.8333333333333334
XML_SetEntityDeclHandler,XML_SetCharacterDataHandler,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetStartElementHandler,0.6666666666666666
XML_SetEntityDeclHandler,XML_SetExternalEntityRefHandlerArg,0.7142857142857143
XML_SetEntityDeclHandler,XML_SetProcessingInstructionHandler,0.6666666666666666
auto_decoder_init,auto_decoder_end,0.6666666666666666
auto_decoder_init,auto_decoder_get_check,0.5714285714285714
auto_decoder_init,lzma2_decoder_init,0.6666666666666666
auto_decoder_init,lzma_lz_decoder_init,0.5714285714285714
auto_decoder_init,lzma_alone_decoder_init,0.5714285714285714
auto_decoder_init,lzma_raw_decoder_init,0.5714285714285714
auto_decoder_init,lzma_lzma2_decoder_init,0.5714285714285714
auto_decoder_init,lzma_auto_decoder,0.6666666666666666
auto_decoder_init,index_decoder_init,0.6666666666666666
auto_decoder_init,lzma_lzma_decoder_init,0.6666666666666666
auto_decoder_init,lzma_decoder_init,0.6666666666666666
auto_decoder_init,auto_decoder_memconfig,0.6666666666666666
auto_decoder_init,lzma_stream_decoder_init,0.5714285714285714
auto_decoder_init,lzma_delta_decoder_init,0.5714285714285714
auto_decoder_init,lzma_block_decoder_init,0.5714285714285714
Curl_hostcache_prune,hostcache_prune,0.8
Curl_hostcache_prune,Curl_hostcache_clean,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_acl_from_text_w,0.6
archive_entry_sourcepath_w,archive_entry_fflags,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_new,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_rdevmajor,0.5714285714285714
archive_entry_sourcepath_w,archive_acl_add_entry_w_len,0.6
archive_entry_sourcepath_w,archive_entry_free,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_clone,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_devmajor,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_copy_gname_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_filetype,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_devminor,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_strmode,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_nlink,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_acl_text_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_stat,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_acl_to_text_w,0.6
archive_entry_sourcepath_w,archive_entry_pathname_w,0.75
archive_entry_sourcepath_w,archive_entry_ino64,0.5714285714285714
archive_entry_sourcepath_w,__archive_pathmatch_w,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_copy_hardlink_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_mtime,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_symlink,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_rdevminor,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_symlink_w,0.75
archive_entry_sourcepath_w,archive_entry_acl,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_perm,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_uname,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_hardlink_w,0.75
archive_entry_sourcepath_w,archive_entry_pathname,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_sourcepath,0.8571428571428571
archive_entry_sourcepath_w,archive_entry_copy_sourcepath,0.75
archive_entry_sourcepath_w,append_entry_w,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_mode,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_gid,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_rdev,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_copy_link_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_clear,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_dev,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_size,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_hardlink,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_linkify,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_ctime,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_copy_uname_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_gname,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_uid,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_new2,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_copy_symlink_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_copy_pathname_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_acl_add_entry_w,0.6666666666666666
archive_entry_sourcepath_w,archive_entry_atime,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_birthtime,0.5714285714285714
archive_entry_sourcepath_w,archive_entry_uname_w,0.75
archive_entry_sourcepath_w,archive_entry_gname_w,0.75
archive_entry_sourcepath_w,archive_entry_copy_sourcepath_w,0.8888888888888888
archive_entry_sourcepath_w,archive_entry_copy_fflags_text_w,0.6
archive_entry_sourcepath_w,archive_entry_ino,0.5714285714285714
__archive_libsystem_sha512final,__archive_libsystem_md5final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha1final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha384update,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_md5update,0.6666666666666666
__archive_libsystem_sha512final,__archive_windowsapi_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_nettle_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_openssl_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libc3_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libmd_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha512init,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha1init,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha384final,0.6666666666666666
__archive_libsystem_sha512final,__archive_stub_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libc_sha512final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha1update,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha512update,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha384init,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha256update,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha256init,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_md5init,0.6666666666666666
__archive_libsystem_sha512final,__archive_libsystem_sha256final,0.6666666666666666
__archive_libsystem_sha512final,__archive_libc2_sha512final,0.6666666666666666
A,a,1.0
A,aSlot,0.6666666666666666
A,test_a,0.6666666666666666
B,b,1.0
B,test_b,0.6666666666666666
C,c,1.0
C,empty_c,0.6666666666666666
C,test_c,0.6666666666666666
C,c_str,0.6666666666666666
C,consumer_c,0.6666666666666666
archive_compressor_xz_close,archive_read_close,0.5714285714285714
archive_compressor_xz_close,archive_compressor_program_close,0.75
archive_compressor_xz_close,archive_write_close,0.5714285714285714
archive_compressor_xz_close,archive_compressor_gzip_close,0.75
archive_compressor_xz_close,archive_compressor_xz_options,0.75
archive_compressor_xz_close,_archive_read_close,0.5714285714285714
archive_compressor_xz_close,archive_compressor_xz_free,0.75
archive_compressor_xz_close,archive_compressor_xz_init_stream,0.6666666666666666
archive_compressor_xz_close,archive_compressor_xz_open,0.75
archive_compressor_xz_close,xz_filter_close,0.5714285714285714
archive_compressor_xz_close,_archive_write_close,0.5714285714285714
archive_compressor_xz_close,archive_compressor_compress_close,0.75
archive_compressor_xz_close,archive_compressor_xz_write,0.75
archive_compressor_xz_close,archive_compressor_bzip2_close,0.75
win_strncat_to_utf16,utf16_to_unicode,0.5714285714285714
win_strncat_to_utf16,win_strncat_to_utf16le,0.75
win_strncat_to_utf16,win_strncat_to_utf16be,0.75
win_strncat_to_utf16,toUtf16,0.6666666666666666
win_strncat_to_utf16,win_strncat_from_utf16,0.75
win_strncat_to_utf16,best_effort_strncat_to_utf16,0.6666666666666666
win_strncat_to_utf16,latin1_toUtf16,0.5714285714285714
win_strncat_to_utf16,utf8_toUtf16,0.5714285714285714
win_strncat_to_utf16,unknown_toUtf16,0.5714285714285714
XML_ParseBuffer,XML_GetBuffer,0.75
XML_ParseBuffer,XML_Parse,0.8571428571428571
~cmExportFileGenerator,~cmGeneratorExpressionNode,0.6
~cmExportFileGenerator,~cmExternalMakefileProjectGenerator,0.5454545454545454
~cmExportFileGenerator,~cmGeneratorExpressionEvaluator,0.6
~cmExportFileGenerator,~cmGlobalGeneratorFactory,0.6
tar_read_header,read_decryption_header,0.6666666666666666
tar_read_header,archive_read_format_tar_read_header,0.75
tar_read_header,header_old_tar,0.6666666666666666
tar_read_header,read_header,0.8
tar_read_header,_archive_read_next_header,0.5714285714285714
tar_read_header,archive_read_next_header,0.5714285714285714
tar_read_header,read_Header,0.8
tar_read_header,xar_read_header,0.6666666666666666
tar_read_header,_ar_read_header,0.6666666666666666
tar_read_header,cab_read_header,0.6666666666666666
tar_read_header,archive_read_header_position,0.5714285714285714
uv__cf_loop_runner,uv_loop_init,0.5714285714285714
uv__cf_loop_runner,uv__loop_configure,0.5714285714285714
uv__cf_loop_runner,uv_loop_close,0.5714285714285714
uv__cf_loop_runner,uv__loop_alive,0.5714285714285714
uv__cf_loop_runner,uv__cf_loop_cb,0.75
uv__cf_loop_runner,uv__loop_close,0.5714285714285714
uv__cf_loop_runner,uv_loop_new,0.5714285714285714
uv__cf_loop_runner,uv_loop_size,0.5714285714285714
uv__cf_loop_runner,uv_loop_alive,0.5714285714285714
uv__cf_loop_runner,uv__cf_loop_signal,0.75
uv__cf_loop_runner,uv_loop_configure,0.5714285714285714
uv__cf_loop_runner,uv_default_loop,0.5714285714285714
uv__cf_loop_runner,uv_loop_delete,0.5714285714285714
uv__cf_loop_runner,uv_loop_fork,0.5714285714285714
g,GTime2str,0.6666666666666666
d,test_d,0.6666666666666666
aes_ctr_encrypt_counter,aes_ctr_init,0.5714285714285714
aes_ctr_encrypt_counter,aes_ctr_release,0.5714285714285714
aes_ctr_encrypt_counter,aes_ctr_increase_counter,0.75
archive_write_set_bytes_in_last_block,archive_write_set_passphrase,0.5454545454545454
archive_write_set_bytes_in_last_block,archive_write_set_options,0.5454545454545454
archive_write_set_bytes_in_last_block,archive_write_set_bytes_per_block,0.7692307692307693
archive_write_set_bytes_in_last_block,archive_write_data_block,0.5454545454545454
archive_write_set_bytes_in_last_block,archive_write_set_format,0.5454545454545454
archive_write_set_bytes_in_last_block,archive_write_set_option,0.5454545454545454
archive_write_set_bytes_in_last_block,archive_write_get_bytes_per_block,0.6153846153846154
archive_write_set_bytes_in_last_block,archive_write_get_bytes_in_last_block,0.8571428571428571
uv_pipe_init,uv__pipe_getsockpeername,0.6666666666666666
uv_pipe_init,uv_fs_event_init,0.5714285714285714
