patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,14,14,94,94,"m_canvas->print(x, y, ""%c %s"",
		    range.first == *m_focus ? '*' : ' ',
		    p.get_dns().c_str());","m_canvas->print(x, y, ""%c %s"",
		    range.first == *m_focus ? '*' : ' ',
		    p.address().c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_102.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_102.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_102.cpp,38,"[[u'get_dns'], [u'address']]",[-13458286100289456264],[],"["" p get_dns_ret"", ""c_str_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" rak advance_bidirectional_ret"", null, null]",set([]),set([]),79
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,19,19,99,99,"m_canvas->print(x, y, ""%.1f"", (double)p.get_up_rate().rate() / 1024);","m_canvas->print(x, y, ""%.1f"", (double)p.up_rate()->rate() / 1024);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_103.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_103.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_103.cpp,43,"[[u'get_up_rate'], [u'up_rate']]",[-6377341004736207815],[],"["" p get_up_rate_ret"", ""rate_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" m_canvas print_arg""]",set([]),set([]),80
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,20,20,100,100,"m_canvas->print(x, y, ""%.1f"", (double)p.get_down_rate().rate() / 1024);","m_canvas->print(x, y, ""%.1f"", (double)p.down_rate()->rate() / 1024);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_104.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_104.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_104.cpp,44,"[[u'get_down_rate'], [u'down_rate']]",[6241870063119633651],[],"["" p get_down_rate_ret"", ""rate_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" m_canvas print_arg""]",set([]),set([]),81
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,21,21,101,101,"m_canvas->print(x, y, ""%.1f"", (double)p.get_peer_rate().rate() / 1024);","m_canvas->print(x, y, ""%.1f"", (double)p.peer_rate()->rate() / 1024);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_105.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_105.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_105.cpp,45,"[[u'get_peer_rate'], [u'peer_rate']]",[7595939278432010599],[],"["" p get_peer_rate_ret"", ""rate_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", null]",set([]),set([]),82
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,23,23,103,103,"m_canvas->print(x, y, ""%c/%c%c/%c%c"",
		    p.is_incoming() ? 'r' : 'l',
		    p.get_remote_choked() ? 'c' : 'u',
		    p.get_remote_interested() ? 'i' : 'n',
		    p.get_local_choked() ? 'c' : 'u',
		    p.get_local_interested() ? 'i' : 'n');","m_canvas->print(x, y, ""%c/%c%c/%c%c"",
		    p.is_incoming() ? 'r' : 'l',
		    p.is_remote_choked() ? 'c' : 'u',
		    p.is_remote_interested() ? 'i' : 'n',
		    p.is_local_choked() ? 'c' : 'u',
		    p.is_local_interested() ? 'i' : 'n');",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_106.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_106.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_106.cpp,47,"[[u'get_remote_choked', u'get_remote_interested', u'get_local_choked', u'get_local_interested'], [u'is_remote_choked', u'is_remote_interested', u'is_local_choked', u'is_local_interested']]",[-186035740606426308],[],"["" p is_incoming_ret"", "" p get_remote_choked_ret"", "" p get_remote_interested_ret"", "" p get_local_choked_ret"", "" p get_local_interested_ret"", "" m_canvas print_arg"", "" m_canvas print_arg""]",set([]),set([]),83
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,31,31,111,111,"m_canvas->print(x, y, ""%i/%i"",
		    p.get_outgoing_queue_size(),
		    p.get_incoming_queue_size());","m_canvas->print(x, y, ""%i/%i"",
		    p.outgoing_queue_size(),
		    p.incoming_queue_size());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_107.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_107.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_107.cpp,55,"[[u'get_outgoing_queue_size', u'get_incoming_queue_size'], [u'outgoing_queue_size', u'incoming_queue_size']]",[6829486225970474674],[],"["" p get_outgoing_queue_size_ret"", "" p get_incoming_queue_size_ret"", "" m_canvas print_arg"", "" m_canvas print_arg""]",set([]),set([]),84
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_peer_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_80.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_80.cpp,40,40,120,120,"m_canvas->print(x, y, ""%i"", p.get_incoming_index(0));","m_canvas->print(x, y, ""%i"", p.incoming_index(0));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_108.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_108.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_108.cpp,64,"[[u'get_incoming_index'], [u'incoming_index']]",[15355994388241989887],"["" p get_incoming_queue_size_ret""]","["" p get_incoming_index_ret"", "" m_canvas print_arg"", "" m_canvas print_arg""]",set([]),set([]),85
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_statusbar.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_statusbar.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_81.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_81.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_81.cpp,16,16,74,76,"m_canvas->print(0, 0, ""Throttle U/D: %s  Rate: %5.1f / %5.1f KB  Listen: %s:%i%s"",
		  buf,
		  (double)torrent::get_up_rate().rate() / 1024.0,
		  (double)torrent::get_down_rate().rate() / 1024.0,
		  !torrent::get_local_address().empty() ? torrent::get_local_address().c_str() : ""<default>"",
		  (int)torrent::get_listen_port(),
		  !torrent::get_bind_address().empty() ? (""  Bind: "" + torrent::get_bind_address()).c_str() : """");","m_canvas->print(0, 0, ""Throttle U/D: %s  Rate: %5.1f / %5.1f KB  Listen: %s:%i%s"",
		  buf,
		  (double)torrent::up_rate()->rate() / 1024.0,
		  (double)torrent::down_rate()->rate() / 1024.0,
		  !torrent::local_address().empty() ? torrent::local_address().c_str() : ""<default>"",
		  (int)torrent::listen_port(),
		  !torrent::bind_address().empty() ? (""  Bind: "" + torrent::bind_address()).c_str() : """");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_109.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_109.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_109.cpp,20,"[[u'get_up_rate', u'get_down_rate', u'get_local_address', u'get_local_address', u'get_listen_port', u'get_bind_address', u'get_bind_address'], [u'up_rate', u'down_rate', u'local_address', u'local_address', u'listen_port', u'bind_address', u'bind_address']]",[-3308209638682809809],[],"["" torrent get_up_rate_ret"", ""rate_ret"", "" torrent get_down_rate_ret"", ""rate_ret"", "" torrent get_local_address_ret"", ""empty_ret"", "" torrent get_local_address_ret"", ""c_str_ret"", "" torrent get_listen_port_ret"", "" torrent get_bind_address_ret"", ""empty_ret"", "" torrent get_bind_address_ret"", ""c_str_ret"", ""snprintf_arg"", "" m_canvas print_arg"", null, null]",set([]),set([]),86
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_statusbar.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_statusbar.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_81.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_81.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_81.cpp,31,-61,89,-1,"m_canvas->print(m_canvas->get_width() - pos, 0, ""%s"", buf);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_110.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_110.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_110.cpp,35,"[[u'm_canvas', u'print', u'm_canvas', u'get_width', u'pos', u'0', u'%s', u'buf'], []]",[10793645102071295504],[],"["" m_canvas get_width_ret"", ""snprintf_ret"", null]",set([]),set([]),87
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_tracker_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_tracker_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_82.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_82.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_82.cpp,22,22,82,82,"m_canvas->print(0, pos++, ""%c %s"",
		    range.first == *m_focus ? '*' : ' ',
		    t.get_url().c_str());","m_canvas->print(0, pos++, ""%c %s"",
		    range.first == *m_focus ? '*' : ' ',
		    t.url().c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_111.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_111.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_111.cpp,28,"[[u'get_url'], [u'url']]",[-7321380505171751681],[],"["" t get_url_ret"", ""c_str_ret"", "" m_canvas print_arg"", "" rak advance_bidirectional unsigned int_ret"", null, null]",set([]),set([]),88
rtorrent-0.3.6_diff_rtorrent-0.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.3.6/src/display/window_tracker_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_tracker_list.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_82.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_82.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_82.cpp,26,26,86,86,"m_canvas->print(0, pos++, ""%c Group: %2i Id: %s Focus: %s Enabled: %s Open: %s"",
		    range.first == *m_focus ? '*' : ' ',
		    t.get_group(),
		    utils::escape_string(t.get_tracker_id()).c_str(),
		    range.first == m_download->get_download().get_tracker_focus() ? ""yes"" : "" no"",
		    t.is_enabled() ? ""yes"" : "" no"",
		    t.is_open() ? ""yes"" : "" no"");","m_canvas->print(0, pos++, ""%c Group: %2i Id: %s Focus: %s Enabled: %s Open: %s"",
		    range.first == *m_focus ? '*' : ' ',
		    t.group(),
		    utils::escape_string(t.tracker_id()).c_str(),
		    range.first == m_download->get_download().tracker_focus() ? ""yes"" : "" no"",
		    t.is_enabled() ? ""yes"" : "" no"",
		    t.is_open() ? ""yes"" : "" no"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_112.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_112.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_112.cpp,32,"[[u'get_group', u'get_tracker_id', u'get_tracker_focus'], [u'group', u'tracker_id', u'tracker_focus']]",[3367257857363452191],[],"["" t get_group_ret"", "" utils escape_string_ret"", "" t get_tracker_id_ret"", ""c_str_ret"", "" m_download get_download_ret"", ""get_tracker_focus_ret"", "" t is_enabled_ret"", "" t is_open_ret"", "" m_canvas print_arg"", "" rak advance_bidirectional unsigned int_ret"", null, null, "" rak advance_bidirectional unsigned int_ret"", null]",set([]),set([]),89
rtorrent-0.4.0_diff_rtorrent-0.4.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.0/src/display/window_download_statusbar.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.1/src/display/window_download_statusbar.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_84.cpp,17,17,66,67,"m_canvas->print(0, 1, ""Peers: %i(%i) Min/Max: %i/%i Uploads: %i U/I: %i/%i"",
		  (int)m_download->get_download().peers_connected(),
		  (int)m_download->get_download().peers_not_connected(),
		  (int)m_download->get_download().peers_min(),
		  (int)m_download->get_download().peers_max(),
		  (int)m_download->get_download().uploads_max(),
		  (int)m_download->get_download().peers_currently_unchoked(),
		  (int)m_download->get_download().peers_currently_interested());","m_canvas->print(0, 1, ""Peers: %i(%i) Min/Max: %i/%i Uploads: %i U/I: %i/%i Failed: %i"",
		  (int)m_download->get_download().peers_connected(),
		  (int)m_download->get_download().peers_not_connected(),
		  (int)m_download->get_download().peers_min(),
		  (int)m_download->get_download().peers_max(),
		  (int)m_download->get_download().uploads_max(),
		  (int)m_download->get_download().peers_currently_unchoked(),
		  (int)m_download->get_download().peers_currently_interested(),
		  (int)m_download->chunks_failed());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_113.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_113.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_113.cpp,13,"[[], [u'Failed', u'%i', u'int', u'm_download', u'chunks_failed']]",[-6606076548590263486],[],"["" m_download get_download_ret"", ""peers_connected_ret"", "" m_download get_download_ret"", ""peers_not_connected_ret"", "" m_download get_download_ret"", ""peers_min_ret"", "" m_download get_download_ret"", ""peers_max_ret"", "" m_download get_download_ret"", ""uploads_max_ret"", "" m_download get_download_ret"", ""peers_currently_unchoked_ret"", "" m_download get_download_ret"", ""peers_currently_interested_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" m_canvas print_arg"", null]",set([]),set([]),90
rtorrent-0.4.1_diff_rtorrent-0.4.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.1/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.2/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_89.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_89.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_89.cpp,12,12,65,65,"m_canvas->print(0, y++, ""Hash:    %s"", utils::string_to_hex(d.info_hash()).c_str());","m_canvas->print(0, y++, ""Hash:    %s"", rak::transform_hex(d.info_hash()).c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_114.cpp,8,"[[u'utils', u'string_to_hex'], [u'rak', u'transform_hex']]",[-5579546696655418240],[],"["" utils string_to_hex_ret"", "" d info_hash_ret"", ""c_str_ret"", null]",set([]),set([]),275
rtorrent-0.4.1_diff_rtorrent-0.4.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.1/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.2/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_89.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_89.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_89.cpp,13,13,66,66,"m_canvas->print(0, y++, ""Id:      %s"", utils::escape_string(d.local_id()).c_str());","m_canvas->print(0, y++, ""Id:      %s"", rak::copy_escape_html(d.local_id()).c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_115.cpp,9,"[[u'utils', u'escape_string'], [u'rak', u'copy_escape_html']]",[7230771390572552174],[],"["" utils escape_string_ret"", "" d local_id_ret"", ""c_str_ret"", "" m_canvas print_arg""]",set([]),set([]),276
rtorrent-0.4.1_diff_rtorrent-0.4.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.1/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.2/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_90.cpp,18,20,97,99,"m_canvas->print(0, y++, ""Id: %s"" , utils::escape_string((*m_focus)->id()).c_str());","m_canvas->print(0, y++, ""Id: %s"" , rak::copy_escape_html((*m_focus)->id()).c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_116.cpp,40,"[[u'utils', u'escape_string'], [u'rak', u'copy_escape_html']]",[7230771390572552174],[],"["" utils escape_string_ret"", "" m_focus id_ret"", ""c_str_ret"", "" m_canvas print_arg""]",set([]),set([]),276
rtorrent-0.4.1_diff_rtorrent-0.4.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.1/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.2/src/display/window_peer_info.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_90.cpp,19,21,98,100,"m_canvas->print(0, y++, ""Options: %s"" , utils::string_to_hex(std::string((*m_focus)->options(), 8)).c_str());","m_canvas->print(0, y++, ""Options: %s"" , rak::transform_hex(std::string((*m_focus)->options(), 8)).c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_117.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_117.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_117.cpp,41,"[[u'utils', u'string_to_hex'], [u'rak', u'transform_hex']]",[-5579546696655418240],[],"["" utils string_to_hex_ret"", "" std string_ret"", "" m_focus options_ret"", ""c_str_ret"", "" m_canvas print_arg""]",set([]),set([]),275
