class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types,necessity
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/bundle.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2411_last_repos.cpp,"[""parse_object"", ""setup_revisions"", ""clear_commit_marks_for_object_array"", ""die"", ""init_revisions"", ""free"", ""add_pending_object"", ""get_revision"", ""Q_"", ""list_refs"", ""error"", ""oid_to_hex"", ""prepare_revision_walk"", ""_"", ""printf_ln""]","["" struct rev_info"", ""int"", "" struct object_array"", "" struct ref_list"", ""char"", "" struct commit"", "" struct object"", "" struct bundle_header"", "" struct ref_list_entry""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2984_last_repos.cpp,"[""prepare_revision_walk"", ""_"", ""error""]","[""int"", "" struct replay_opts""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3019_last_repos.cpp,"[""pick_commits"", ""get_oid"", ""save_opts"", ""todo_list_release"", ""prepare_revision_walk"", ""update_abort_safety_file"", ""walk_revs_populate_todo"", ""sha1_object_info"", ""save_head"", ""single_pick"", ""assert"", ""oid_to_hex"", ""create_seq_dir"", ""_"", ""error"", ""get_revision"", ""strlen"", ""lookup_commit_reference_gently"", ""read_and_refresh_cache""]","[""int"", "" struct object_id"", "" struct replay_opts"", ""char"", "" struct commit"", "" enum object_type"", "" struct todo_list""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/reachable.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3029_last_repos.cpp,"[""head_ref"", ""add_reflogs_to_pending"", ""die"", ""add_index_objects_to_pending"", ""add_unseen_recent_objects_to_traversal"", ""for_each_ref"", ""traverse_commit_list"", ""display_progress"", ""prepare_revision_walk""]","[""timestamp_t"", "" struct rev_info"", ""int"", ""void"", "" struct progress"", "" struct connectivity_progress""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/bisect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3639_last_repos.cpp,"[""mark_edges_uninteresting"", ""die"", ""prepare_revision_walk""]","[""void"", "" struct rev_info""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/submodule.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3732_last_repos.cpp,"[""oid_to_hex"", ""init_revisions"", ""prepare_revision_walk"", ""setup_revisions"", ""add_pending_object""]","[""int"", ""char"", "" struct rev_info"", "" struct commit"", "" struct commit_list""]",accpept-true
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/submodule.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3744_last_repos.cpp,"[""setup_revisions"", ""diff_tree_combined_merge"", ""die"", ""init_revisions"", ""get_revision"", ""prepare_revision_walk"", ""reset_revision_walk""]","["" struct commit"", ""void"", "" struct rev_info"", "" struct string_list"", "" struct argv_array""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/submodule.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3770_last_repos.cpp,"[""memset"", ""ARRAY_SIZE"", ""die"", ""init_revisions"", ""free"", ""add_object_array"", ""get_revision"", ""setup_revisions"", ""in_merge_bases"", ""oid_to_hex"", ""prepare_revision_walk"", ""reset_revision_walk"", ""xsnprintf""]","["" struct rev_info"", ""int"", "" struct object_array"", ""char"", "" struct commit"", "" struct object"", "" struct setup_revision_opt""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/http-push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3993_last_repos.cpp,"[""argv_array_push"", ""init_revisions"", ""remote_exists"", ""memset"", ""mark_edges_uninteresting"", ""update_remote_info_refs"", ""fprintf"", ""setup_git_directory"", ""printf"", ""run_request_queue"", ""prepare_revision_walk"", ""strlen"", ""strchr"", ""locking_available"", ""setup_revisions"", ""sigchain_push_common"", ""str_end_url_with_slash"", ""fetch_indices"", ""lock_remote"", ""has_object_file"", ""release_request"", ""usage"", ""get_local_heads"", ""oidcpy"", ""http_init"", ""finish_all_active_slots"", ""get_dav_remote_heads"", ""oidcmp"", ""free"", ""oid_to_hex"", ""ref_newer"", ""check_locks"", ""argv_array_pushf"", ""xcalloc"", ""strstr"", ""get_delta"", ""die"", ""update_remote"", ""delete_remote_branch"", ""unlock_remote"", ""http_cleanup"", ""is_null_oid"", ""error"", ""argv_array_clear"", ""match_push_refs"", ""strcmp""]","["" struct rev_info"", "" struct remote_lock"", "" struct transfer_request"", "" struct argv_array"", ""int"", ""char"", "" struct ref""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/remote.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4489_last_repos.cpp,"[""argv_array_push"", ""init_revisions"", ""prepare_revision_walk"", ""read_ref"", ""lookup_commit_reference"", ""clear_commit_marks"", ""get_revision"", ""setup_revisions"", ""argv_array_clear"", ""die"", ""oid_to_hex"", ""argv_array_pushf"", ""branch_get_upstream""]","["" struct rev_info"", "" struct argv_array"", ""int"", "" struct object_id"", ""char"", "" struct commit"", "" struct branch""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/shallow.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4576_last_repos.cpp,"[""commit_list_insert"", ""setup_revisions"", ""die"", ""init_revisions"", ""clear_object_flags"", ""parse_commit"", ""oid_to_hex"", ""traverse_commit_list"", ""is_repository_shallow"", ""prepare_revision_walk"", ""free_commit_list""]","["" struct rev_info"", "" struct commit_list"", ""int"", "" struct object"", ""char"", "" struct commit""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/checkout.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5186_last_repos.cpp,"[""setup_revisions"", ""clear_commit_marks_for_object_array"", ""init_revisions"", ""free"", ""add_pending_object"", ""for_each_ref"", ""add_pending_oid"", ""oid_to_hex"", ""describe_detached_head"", ""prepare_revision_walk"", ""_"", ""suggest_reattach""]","[""void""]",accpept-true
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/shortlog.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5227_last_repos.cpp,"[""get_revision"", ""die"", ""shortlog_add_commit"", ""prepare_revision_walk"", ""_""]","["" struct commit"", "" struct shortlog"", ""void"", "" struct rev_info""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5271_last_repos.cpp,"[""read_mailmap"", ""setup_revisions"", ""clear_mailmap"", ""die"", ""init_revisions"", ""strbuf_release"", ""strbuf_addf"", ""strbuf_detach"", ""format_commit_message"", ""get_revision"", ""prepare_revision_walk"", ""_""]","["" struct rev_info"", "" struct commit"", ""char"", ""int"", "" struct pretty_print_context"", "" struct strbuf"", "" struct string_list""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/log.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5682_last_repos.cpp,"[""setup_early_output"", ""die"", ""fclose"", ""diff_result_code"", ""DIFF_OPT_TST"", ""finish_early_output"", ""get_revision"", ""log_tree_commit"", ""prepare_revision_walk"", ""free_commit_list"", ""_"", ""free_commit_buffer""]","[""int"", "" struct commit"", "" struct rev_info""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/log.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5697_last_repos.cpp,"[""init_revisions"", ""die"", ""lookup_commit_reference"", ""init_patch_ids"", ""add_pending_object"", ""clear_commit_marks"", ""get_revision"", ""add_commit_patch_id"", ""prepare_revision_walk"", ""_""]","["" struct rev_info"", "" struct commit"", ""void"", ""unsigned"", "" struct object"", "" struct patch_ids""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/log.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5719_last_repos.cpp,"[""DIFF_OPT_SET"", ""commit_patch_id"", ""ALLOC_GROW"", ""prepare_revision_walk"", ""init_revisions"", ""diff_setup"", ""add_pending_object"", ""diff_setup_done"", ""die"", ""get_revision"", ""oidcpy"", ""_""]","["" struct rev_info"", "" struct commit"", "" struct object_id"", ""void"", ""int"", "" struct diff_options"", "" struct base_tree_info""]",accept-false-variable
1390,2,git-2.1.4_diff_git-2.2.0,-1,,"die(_(""revision walk setup failed""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1488.cpp,20,"[""prepare_revision_walk_ret""]",[],"[[], [""die"", ""_"", ""revision"", ""walk"", ""setup"", ""failed""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/log.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5721_last_repos.cpp,"[""OPT_BOOL"", ""memset"", ""fclose"", ""strbuf_addstr"", ""parse_options"", ""get_revision"", ""strbuf_addch"", ""strlen"", ""reset_revision_walk"", ""oidcmp"", ""setup_revisions"", ""clean_message_id"", ""init_log_defaults"", ""set_outdir"", ""resolve_ref_unsafe"", ""fprintf"", ""init_revisions"", ""mkdir"", ""die_errno"", ""strbuf_addf"", ""DIFF_OPT_TST"", ""split_ident_line"", ""N_"", ""oid_to_hex"", ""gen_message_id"", ""open_next_file"", ""xstrdup"", ""OPT_INTEGER"", ""DIFF_OPT_SET"", ""OPT_STRING"", ""skip_prefix"", ""free_patch_ids"", ""OPT__QUIET"", ""free"", ""git_config"", ""get_patch_ids"", ""print_signature"", ""make_cover_letter"", ""has_commit_patch_id"", ""add_head_to_pending"", ""_"", ""print_bases"", ""strbuf_read_file"", ""xcalloc"", ""string_list_append"", ""setup_pager"", ""string_list_clear"", ""die"", ""get_base_commit"", ""init_display_notes"", ""OPT_GROUP"", ""free_commit_buffer"", ""strbuf_detach"", ""REALLOC_ARRAY"", ""OPT_FILENAME"", ""log_tree_commit"", ""prepare_revision_walk"", ""strcmp"", ""prepare_bases""]","["" struct rev_info"", "" struct object_array_entry"", ""int"", "" struct object_id"", "" struct base_tree_info"", "" struct option"", ""char"", "" struct commit"", "" struct strbuf"", "" struct setup_revision_opt"", "" struct patch_ids""]",accept-false-variable
