patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/adaptation/icap/ServiceRep.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/adaptation/icap/ServiceRep.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_54.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_54.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_54.cpp,7,7,457,693,"buf.Printf("",fail%d"", theSessionFailures);","buf.Printf("",fail%d"", failures);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_40.cpp,32,"[""updateVariable""]","[[""theSessionFailures""], [""failures""]]",[1952893065550300217],"["" buf Printf_arg""]",[null],set([]),set([]),10
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/adaptation/icap/Xaction.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/adaptation/icap/Xaction.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_57.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_57.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_57.cpp,16,16,550,601,"buf.Printf(""FD %d"", connection);","buf.Printf(""FD %d"", connection->fd);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_42.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_42.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_42.cpp,3,"[""removeVariable"", ""addVariable""]","[[], [""fd""]]",[13056078438117844],"["" buf Printf_arg""]",[null],set([]),set([]),11
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/adaptation/icap/Xaction.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/adaptation/icap/Xaction.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_58.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_58.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_58.cpp,7,7,565,616,"buf.Printf(""Comm(%d)"", connection);","buf.Printf(""Comm(%d)"", connection->fd);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_43.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_43.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_43.cpp,3,"[""removeVariable"", ""addVariable""]","[[], [""fd""]]",[13056078438117844],"["" buf Printf_arg"", null]",[null],set([]),set([]),12
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/auth/AclProxyAuth.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/auth/AclProxyAuth.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_63.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_63.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_63.cpp,26,-136,161,-1,"fatal(""AclLookupProxyAuthDone: Old code floating around somewhere.\nMake clean and if that doesn't work, report a bug to the squid developers.\n"");",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_45.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_45.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_45.cpp,8,"[""removeLog""]","[[""fatal"", ""AclLookupProxyAuthDone"", ""Old"", ""code"", ""floating"", ""around"", ""somewhere"", ""\\nMake"", ""clean"", ""and"", ""if"", ""that"", ""doesn"", ""t"", ""work"", ""report"", ""a"", ""bug"", ""to"", ""the"", ""squid"", ""developers"", ""\\n""], []]",[-31539841372898536781],"[""char"", null]",[],set([]),set([19]),13
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/auth/basic/auth_basic.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/auth/basic/auth_basic.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_65.cpp,99,101,450,294,"currentRequest->setDenyMessage(""no password was present in the HTTP [proxy-]authorization header. This is most likely a browser bug"");","auth_user_request->setDenyMessage(""no password was present in the HTTP [proxy-]authorization header. This is most likely a browser bug"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_50.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_50.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_50.cpp,8,"[""updateLog""]","[[""currentRequest""], [""auth_user_request""]]",[10090674741973635959],"[""strchr_ret"", null]",[],set([]),set([]),14
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/auth/basic/auth_basic.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/auth/basic/auth_basic.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_65.cpp,105,106,456,299,"currentRequest->setDenyMessage(""Request denied because you provided an empty password. Users MUST have a password."");","auth_user_request->setDenyMessage(""Request denied because you provided an empty password. Users MUST have a password."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_51.cpp,14,"[""updateLog""]","[[""currentRequest""], [""auth_user_request""]]",[10090674741973635959],"[""strchr_ret""]",[],set([]),set([]),15
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/auth/negotiate/auth_negotiate.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/auth/negotiate/auth_negotiate.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_67.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_67.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_67.cpp,705,-34,738,-1,"fatal(""AuthNegotiateUserRequest::authenticate: unexpect auth state DONE! Report a bug to the squid developers.\n"");",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_66.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_66.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_66.cpp,91,"[""removeLog""]","[[""fatal"", ""AuthNegotiateUserRequest"", ""authenticate"", ""unexpect"", ""auth"", ""state"", ""DONE"", ""Report"", ""a"", ""bug"", ""to"", ""the"", ""squid"", ""developers"", ""\\n""], []]",[20886583896148252644],"[null, null]",[],set([]),set([]),16
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/auth/ntlm/auth_ntlm.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/auth/ntlm/auth_ntlm.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_68.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_68.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_68.cpp,623,-34,656,-1,"fatal(""AuthNTLMUserRequest::authenticate: unexpect auth state DONE! Report a bug to the squid developers.\n"");",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_74.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_74.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_74.cpp,92,"[""removeLog""]","[[""fatal"", ""AuthNTLMUserRequest"", ""authenticate"", ""unexpect"", ""auth"", ""state"", ""DONE"", ""Report"", ""a"", ""bug"", ""to"", ""the"", ""squid"", ""developers"", ""\\n""], []]",[16885311176008620798],"[null, null]",[],set([]),set([]),17
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_78.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_78.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_78.cpp,9,8,490,646,"fatal(""No dnsservers allocated"");","fatal(""No DNS helpers allocated"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_90.cpp,46,"[""updateContent""]","[[""dnsservers""], [""DNS"", ""helpers""]]",[-2727778097244321203],"["" HttpRequestMethod Configure_arg"", null]",[],set([]),set([]),18
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_79.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_79.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_79.cpp,15,9,541,690,"fatal(""maximum_single_addr_tries cannot be larger than 10"");","xstrdup( (t?t:""unset-id"") );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_91.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_91.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_91.cpp,97,"[""moveContent"", ""updateLog"", ""updateContent"", ""addVariable""]","[[""fatal"", ""maximum_single_addr_tries"", ""cannot"", ""be"", ""larger"", ""than"", ""10""], [""xstrdup"", ""t"", ""t"", ""unset"", ""id""]]",[13601030944290620194],"["" HttpRequestMethod Configure_arg"", null, null]",[],set([]),set([]),19
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/src/cache_cf.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_85.cpp,22,27,1892,2132,"fatalf(""parse_peer: can't set htcp-no-clr and htcp-only-clr simultaneously"");","fatalf(""parse_peer: can't set htcp no-clr and only-clr simultaneously"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_log_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_log_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_97.cpp,92,"[""updateContent""]","[[""htcp""], []]",[-7799575877463763233],"[""cbdataAlloc_ret"", null, null]",[],set([]),set([]),20
