class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,necessity
145,6,collectd-4.10.7_diff_collectd-4.10.8,672,"PyErr_Format(PyExc_RuntimeError, ""unknown data type %d for %s"", ds->ds->type, type);","PyErr_Format(PyExc_RuntimeError, ""unknown data type %d for %s"", ds->ds->type, value_list.type);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_95.cpp,75,"[""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", null]","[null, ""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", ""plugin_get_ds_arg_ret""]","[[], [""value_list""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.1.0/src/pyvalues.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_718_collectd-5.1.0.cpp,77,"PyErr_Format(PyExc_RuntimeError, ""unknown data type %d for %s"", ds->ds->type, type)","[""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", null]","[null, ""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", ""plugin_get_ds_arg_ret""]",accept-true
145,6,collectd-4.10.7_diff_collectd-4.10.8,672,"PyErr_Format(PyExc_RuntimeError, ""unknown data type %d for %s"", ds->ds->type, type);","PyErr_Format(PyExc_RuntimeError, ""unknown data type %d for %s"", ds->ds->type, value_list.type);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_95.cpp,75,"[""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", null]","[null, ""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", ""plugin_get_ds_arg_ret""]","[[], [""value_list""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.1.0/src/pyvalues.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_719_collectd-5.1.0.cpp,74,"PyErr_Format(PyExc_RuntimeError, ""unknown data type %d for %s"", ds->ds->type, type)","[""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", null]","[null, ""plugin_get_ds_ret"", ""plugin_get_ds_ret"", ""plugin_get_ds_arg_ret"", ""plugin_get_ds_arg_ret""]",accept-true
125,2,collectd-4.3.4_diff_collectd-4.4.0,149,"fprintf (fh, ""-1 Option `time' missing.\n"");","print_to_socket (fh, ""-1 Option `time' missing.\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_190.cpp,50,"[""parse_option_ret"", ""parse_option_arg_ret"", null]","[""fflush_arg_ret""]","[[""fprintf""], [""print_to_socket""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/utils_cmd_putnotif.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_481_collectd-4.3.4.cpp,45,"fprintf (fh, ""-1 Option `severity' missing.\n"")","[""parse_option_ret"", ""parse_option_arg_ret"", null]","[""fflush_arg_ret""]",accept-true
125,2,collectd-4.3.4_diff_collectd-4.4.0,149,"fprintf (fh, ""-1 Option `time' missing.\n"");","print_to_socket (fh, ""-1 Option `time' missing.\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_190.cpp,50,"[""parse_option_ret"", ""parse_option_arg_ret"", null]","[""fflush_arg_ret""]","[[""fprintf""], [""print_to_socket""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/utils_cmd_putnotif.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_481_collectd-4.3.4.cpp,50,"fprintf (fh, ""-1 Option `time' missing.\n"")","[""parse_option_ret"", ""parse_option_arg_ret"", null]","[""fflush_arg_ret""]",accept-true
123,2,collectd-4.4.2_diff_collectd-4.4.3,151,"fprintf (stderr, ""lt_dlopen failed: %s\n"", error);","fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_204.cpp,15,"[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret""]","[[], [""%s"", ""file""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.3/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_713_collectd-4.3.3.cpp,15,"fprintf (stderr, ""lt_dlopen failed: %s\n"", error)","[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret""]",accept-true
123,2,collectd-4.4.2_diff_collectd-4.4.3,151,"fprintf (stderr, ""lt_dlopen failed: %s\n"", error);","fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_204.cpp,15,"[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret""]","[[], [""%s"", ""file""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.2/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_806_collectd-4.4.2.cpp,15,"fprintf (stderr, ""lt_dlopen failed: %s\n"", error)","[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret""]",accept-true
127,2,collectd-4.5.1_diff_collectd-4.5.2,539,"fprintf (stderr, ""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__);","ERROR (""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_236.cpp,11,"[""assert_arg_ret"", null]","[null, null, null]","[[""fprintf"", ""stderr""], [""ERROR""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.4/src/common.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_313_collectd-4.4.4.cpp,11,"fprintf (stderr, ""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__)","[""assert_arg_ret"", null]","[null, null, null]",accept-true
127,2,collectd-4.5.1_diff_collectd-4.5.2,539,"fprintf (stderr, ""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__);","ERROR (""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_236.cpp,11,"[""assert_arg_ret"", null]","[null, null, null]","[[""fprintf"", ""stderr""], [""ERROR""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.1/src/common.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_363_collectd-4.5.1.cpp,11,"fprintf (stderr, ""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__)","[""assert_arg_ret"", null]","[null, null, null]",accept-true
128,2,collectd-4.5.1_diff_collectd-4.5.2,544,"fprintf (stderr, ""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__);","ERROR (""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_237.cpp,16,"[""assert_arg_ret"", null, null]","[null, null, null]","[[""fprintf"", ""stderr""], [""ERROR""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.4/src/common.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_313_collectd-4.4.4.cpp,16,"fprintf (stderr, ""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__)","[""assert_arg_ret"", null, null]","[null, null, null]",accept-true
128,2,collectd-4.5.1_diff_collectd-4.5.2,544,"fprintf (stderr, ""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__);","ERROR (""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_237.cpp,16,"[""assert_arg_ret"", null, null]","[null, null, null]","[[""fprintf"", ""stderr""], [""ERROR""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.1/src/common.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_363_collectd-4.5.1.cpp,16,"fprintf (stderr, ""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__)","[""assert_arg_ret"", null, null]","[null, null, null]",accept-true
129,2,collectd-4.5.1_diff_collectd-4.5.2,563,"fprintf (stderr, ""ipmi plugin: thread_init failed.\n"");","ERROR (""ipmi plugin: thread_init failed.\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_244.cpp,8,"[""thread_init_ret""]",[null],"[[""fprintf"", ""stderr""], [""ERROR""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.4/src/ipmi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_561_collectd-4.4.4.cpp,8,"fprintf (stderr, ""ipmi plugin: thread_init failed.\n"")","[""thread_init_ret""]",[null],accept-true
129,2,collectd-4.5.1_diff_collectd-4.5.2,563,"fprintf (stderr, ""ipmi plugin: thread_init failed.\n"");","ERROR (""ipmi plugin: thread_init failed.\n"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_244.cpp,8,"[""thread_init_ret""]",[null],"[[""fprintf"", ""stderr""], [""ERROR""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.1/src/ipmi.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_638_collectd-4.5.1.cpp,8,"fprintf (stderr, ""ipmi plugin: thread_init failed.\n"")","[""thread_init_ret""]",[null],accept-true
130,2,collectd-4.5.1_diff_collectd-4.5.2,688,"fprintf (stderr, ""unsupported data link type %d\n"",
		    pcap_datalink(pcap_obj));","ERROR (""handle_pcap: unsupported data link type %d\n"",
		    pcap_datalink(pcap_obj));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_250.cpp,41,"[""pcap_datalink_ret""]","[""pcap_datalink_ret"", null]","[[""fprintf"", ""stderr""], [""ERROR"", ""handle_pcap""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.4/src/utils_dns.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_347_collectd-4.4.4.cpp,41,"fprintf (stderr, ""unsupported data link type %d\n"",
		    pcap_datalink(pcap_obj))","[""pcap_datalink_ret""]","[""pcap_datalink_ret"", null]",accept-true
130,2,collectd-4.5.1_diff_collectd-4.5.2,688,"fprintf (stderr, ""unsupported data link type %d\n"",
		    pcap_datalink(pcap_obj));","ERROR (""handle_pcap: unsupported data link type %d\n"",
		    pcap_datalink(pcap_obj));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_250.cpp,41,"[""pcap_datalink_ret""]","[""pcap_datalink_ret"", null]","[[""fprintf"", ""stderr""], [""ERROR"", ""handle_pcap""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.1/src/utils_dns.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_399_collectd-4.5.1.cpp,41,"fprintf (stderr, ""unsupported data link type %d\n"",
		    pcap_datalink(pcap_obj))","[""pcap_datalink_ret""]","[""pcap_datalink_ret"", null]",accept-true
112,2,collectd-4.9.4_diff_collectd-4.9.5,308,"fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error);","fprintf (stderr, ""ERROR: %s\n"", errbuf);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_338.cpp,32,"[""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret"", ""ERROR_arg_ret""]","[[""lt_dlopen"", ""%s"", ""failed"", ""file"", ""error""], [""ERROR"", ""errbuf""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.10.2/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_1605_collectd-4.10.2.cpp,32,"fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error)","[""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret"", ""ERROR_arg_ret""]",accept-true
112,2,collectd-4.9.4_diff_collectd-4.9.5,308,"fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error);","fprintf (stderr, ""ERROR: %s\n"", errbuf);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_338.cpp,32,"[""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret"", ""ERROR_arg_ret""]","[[""lt_dlopen"", ""%s"", ""failed"", ""file"", ""error""], [""ERROR"", ""errbuf""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.4/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_1517_collectd-4.9.4.cpp,32,"fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error)","[""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret"", ""ERROR_arg_ret""]",accept-true
134,3,collectd-5.0.4_diff_collectd-5.0.5,511,"PyErr_Format(PyExc_TypeError, ""Dataset %s not found"", type);","PyErr_Format(PyExc_TypeError, ""Dataset %s not found"", value_list.type);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_363.cpp,27,"[""plugin_get_ds_ret"", null]","[null, ""plugin_get_ds_arg_ret""]","[[], [""value_list""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.10.7/src/pyvalues.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_664_collectd-4.10.7.cpp,28,"PyErr_Format(PyExc_TypeError, ""Dataset %s not found"", type)","[""plugin_get_ds_ret"", null]","[null, ""plugin_get_ds_arg_ret""]",accept-true
134,3,collectd-5.0.4_diff_collectd-5.0.5,511,"PyErr_Format(PyExc_TypeError, ""Dataset %s not found"", type);","PyErr_Format(PyExc_TypeError, ""Dataset %s not found"", value_list.type);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_363.cpp,27,"[""plugin_get_ds_ret"", null]","[null, ""plugin_get_ds_arg_ret""]","[[], [""value_list""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.10.7/src/pyvalues.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_671_collectd-4.10.7.cpp,26,"PyErr_Format(PyExc_TypeError, ""Dataset %s not found"", type)","[""plugin_get_ds_ret"", null]","[null, ""plugin_get_ds_arg_ret""]",accept-true
