patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,166,-1,201,,"print_buffer(first, last, ""Tracker[%i:%i]: Connecting to %s"",
		       d->get_download().tracker(d->get_download().tracker_focus()).group(),
		       d->get_download().tracker_focus(),
		       d->get_download().tracker(d->get_download().tracker_focus()).url().c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_137.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_137.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_137.cpp,11,"[[], [u'print_buffer', u'first', u'last', u'Tracker[%i', u'%i]', u'Connecting', u'to', u'%s', u'd', u'get_download', u'tracker', u'd', u'get_download', u'tracker_focus', u'group', u'd', u'get_download', u'tracker_focus', u'd', u'get_download', u'tracker', u'd', u'get_download', u'tracker_focus', u'url', u'c_str']]",[30288602650227687843],"["" d get_download_ret"", ""is_tracker_busy_ret"", "" d get_download_ret"", ""tracker_focus_ret"", "" d get_download_ret"", ""size_trackers_ret""]","["" d get_download_ret"", ""tracker_ret"", "" d get_download_ret"", ""tracker_focus_ret"", ""group_ret"", "" d get_download_ret"", ""tracker_focus_ret"", "" d get_download_ret"", ""tracker_ret"", "" d get_download_ret"", ""tracker_focus_ret"", ""url_ret"", ""c_str_ret"", null, null]",set([]),set([]),89
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,172,-1,207,,"print_buffer(first, last, ""%s"", d->get_message().c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_138.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_138.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_138.cpp,17,"[[], [u'print_buffer', u'first', u'last', u'%s', u'd', u'get_message', u'c_str']]",[16621495823383948461],"["" d get_message_ret"", ""empty_ret""]","["" d get_message_ret"", ""c_str_ret"", null, null]",set([]),set([]),90
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,188,-1,223,,"print_buffer(first, last, ""--:--:--"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_139.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_139.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_139.cpp,5,"[[], [u'print_buffer', u'first', u'last']]",[8348342410939399741],"["" d get_download_ret""]","[""print_ddhhmm_arg_ret"", ""print_ddhhmm_arg_ret""]",set([]),set([]),16
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,199,-1,234,,"print_buffer(first, last, ""     "");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_140.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_140.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_140.cpp,4,"[[], [u'print_buffer', u'first', u'last']]",[8348342410939399741],"["" d is_open_ret"", "" d is_done_ret""]","[""char"", ""char""]",set([]),set([]),17
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,201,-1,236,,"print_buffer(first, last, ""[%2u%%]"", (d->get_download().chunks_done() * 100) / d->get_download().chunks_total());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_141.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_141.cpp,6,"[[], [u'print_buffer', u'first', u'last', u'[%2u%%]', u'd', u'get_download', u'chunks_done', u'*', u'100', u'/', u'd', u'get_download', u'chunks_total']]",[31499315135584775280],"["" d is_open_ret"", "" d is_done_ret""]","["" d get_download_ret"", ""chunks_done_ret"", "" d get_download_ret"", ""chunks_total_ret"", ""char"", ""char""]",set([]),set([]),91
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,207,-1,242,,"print_buffer(first, last, ""[Throttle off"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_142.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_142.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_142.cpp,3,"[[], [u'print_buffer', u'first', u'last', u'[Throttle', u'off']]",[11324831609423618411],"["" torrent up_throttle_ret""]","[""char"", ""char""]",set([]),set([]),18
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,209,-1,244,,"print_buffer(first, last, ""[Throttle %3i"", torrent::up_throttle() / 1024);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_143.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_143.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_143.cpp,5,"[[], [u'print_buffer', u'first', u'last', u'[Throttle', u'%3i', u'torrent', u'up_throttle', u'/', u'1024']]",[5110009433764771686],"["" torrent up_throttle_ret""]","["" torrent up_throttle_ret"", ""char"", ""char""]",set([]),set([]),19
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,212,-1,247,,"print_buffer(first, last, ""/off KB]"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_144.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_144.cpp,8,"[[], [u'print_buffer', u'first', u'last', u'/off', u'KB]']]",[9337897411661260758],"["" torrent down_throttle_ret""]","[""char"", ""char""]",set([]),set([]),20
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,214,-1,249,,"print_buffer(first, last, ""/%3i KB]"", torrent::down_throttle() / 1024);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_145.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_145.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_145.cpp,10,"[[], [u'print_buffer', u'first', u'last', u'/%3i', u'KB]', u'torrent', u'down_throttle', u'/', u'1024']]",[11460167462302312002],"["" torrent down_throttle_ret""]","["" torrent down_throttle_ret"", null, null]",set([]),set([]),21
rtorrent-0.4.3_diff_rtorrent-0.4.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.3/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.4/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_97.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_97.cpp,-36,230,-1,265,,"print_buffer(first, last, "" [Bind %s]"", bindAddress.c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_148.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_148.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_148.cpp,26,"[[], [u'print_buffer', u'first', u'last', u'[Bind', u'%s]', u'bindAddress', u'c_str']]",[-3204450129608813200],"["" bindAddress empty_ret""]","["" bindAddress c_str_ret"", ""char"", ""char""]",set([]),set([]),92
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_113.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_113.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_113.cpp,6,6,131,79,"print_buffer(first, last, ""%2i:%02i:%02i"", (int)t / (24 * 3600), ((int)t / 3600) % 24, ((int)t / 60) % 60);","print_buffer(first, last, ""%2id %2i:%02i"", (int)t / (24 * 3600), ((int)t / 3600) % 24, ((int)t / 60) % 60);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_163.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_163.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_163.cpp,3,"[[u'%02i'], [u'%2id']]",[-1999926999814],"[""time_t""]","[""char"", ""char"", null, ""time_t"", null, ""time_t"", null, ""time_t""]",set([]),set([]),84
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_114.cpp,18,31,160,121,"print_buffer(first, last, ""done %10.1f MB"", (double)d->get_download().bytes_total() / (double)(1 << 20));","print_buffer(first, last, ""done %10.1f MB"", (double)d->download()->bytes_total() / (double)(1 << 20));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_165.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_165.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_165.cpp,8,"[[u'get_download'], [u'download']]",[-5671195191192760099],"["" d is_done_ret""]","["" d get_download_ret"", ""bytes_total_ret"", ""double_ret"", ""print_download_percentage_done_arg_ret"", ""print_download_percentage_done_arg_ret"", null]",set([]),set([]),86
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_114.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_114.cpp,20,33,162,123,"print_buffer(first, last, ""%6.1f / %6.1f MB"",
		       (double)d->get_download().bytes_done() / (double)(1 << 20),
		       (double)d->get_download().bytes_total() / (double)(1 << 20));","print_buffer(first, last, ""%6.1f / %6.1f MB"",
		       (double)d->download()->bytes_done() / (double)(1 << 20),
		       (double)d->download()->bytes_total() / (double)(1 << 20));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_166.cpp,10,"[[u'get_download', u'get_download'], [u'download', u'download']]",[-11342390382385520198],"["" d get_download_ret"", ""is_open_ret""]","["" d get_download_ret"", ""bytes_done_ret"", ""double_ret"", "" d get_download_ret"", ""bytes_total_ret"", ""double_ret"", ""print_download_percentage_done_arg"", ""print_download_percentage_done_arg"", null, null]",set([]),set([]),87
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_115.cpp,10,10,196,157,"print_buffer(first, last, ""Checking hash [%2i%%]"",
		       (d->get_download().chunks_hashed() * 100) / d->get_download().chunks_total());","print_buffer(first, last, ""Checking hash [%2i%%]"",
		       (d->download()->chunks_hashed() * 100) / d->download()->chunks_total());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_168.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_168.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_168.cpp,6,"[[u'get_download', u'get_download'], [u'download', u'download']]",[-11342390382385520198],"["" d get_download_ret"", ""is_hash_checking_ret""]","["" d get_download_ret"", ""chunks_hashed_ret"", "" d get_download_ret"", ""chunks_total_ret"", ""char"", ""char""]",set([]),set([]),88
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_115.cpp,15,16,201,163,"print_buffer(first, last, ""Tracker[%i:%i]: Connecting to %s"",
		       d->get_download().tracker(d->get_download().tracker_focus()).group(),
		       d->get_download().tracker_focus(),
		       d->get_download().tracker(d->get_download().tracker_focus()).url().c_str());","print_buffer(first, last, ""Tracker[%i:%i]: Connecting to %s"",
			 tl->get(tl->focus()).group(), tl->focus(), tl->get(tl->focus()).url().c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_169.cpp,11,"[[u'd', u'get_download', u'tracker', u'd', u'get_download', u'tracker_focus', u'd', u'get_download', u'tracker_focus', u'd', u'get_download', u'tracker', u'd', u'get_download', u'tracker_focus'], [u'tl', u'get', u'tl', u'focus', u'tl', u'focus', u'tl', u'get', u'tl', u'focus']]",[-24419017468030955527],"["" d get_download_ret"", ""is_tracker_busy_ret"", "" d get_download_ret"", ""tracker_focus_ret"", "" d get_download_ret"", ""size_trackers_ret""]","["" d get_download_ret"", ""tracker_ret"", "" d get_download_ret"", ""tracker_focus_ret"", ""group_ret"", "" d get_download_ret"", ""tracker_focus_ret"", "" d get_download_ret"", ""tracker_ret"", "" d get_download_ret"", ""tracker_focus_ret"", ""url_ret"", ""c_str_ret"", null, null]",set([]),set([]),89
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_115.cpp,21,20,207,167,"print_buffer(first, last, ""%s"", d->get_message().c_str());","print_buffer(first, last, ""%s"", d->message().c_str());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_170.cpp,17,"[[u'get_message'], [u'message']]",[-14510990300783842225],"["" d get_message_ret"", ""empty_ret""]","["" d get_message_ret"", ""c_str_ret"", null, null]",set([]),set([]),90
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_115.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_115.cpp,50,50,236,197,"print_buffer(first, last, ""[%2u%%]"", (d->get_download().chunks_done() * 100) / d->get_download().chunks_total());","print_buffer(first, last, ""[%2u%%]"", (d->download()->chunks_done() * 100) / d->download()->chunks_total());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_171.cpp,6,"[[u'get_download', u'get_download'], [u'download', u'download']]",[-11342390382385520198],"["" d is_open_ret"", "" d is_done_ret""]","["" d get_download_ret"", ""chunks_done_ret"", "" d get_download_ret"", ""chunks_total_ret"", ""char"", ""char""]",set([]),set([]),91
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_116.cpp,16,19,265,229,"print_buffer(first, last, "" [Bind %s]"", bindAddress.c_str());","print_address(first, last, torrent::connection_manager()->bind_address());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_173.cpp,26,"[[u'print_buffer', u'[Bind', u'%s]', u'bindAddress', u'c_str'], [u'print_address', u'torrent', u'connection_manager', u'bind_address']]",[-2588017375786355025],"["" bindAddress empty_ret""]","["" bindAddress c_str_ret"", ""char"", ""char""]",set([]),set([]),92
rtorrent-0.4.5_diff_rtorrent-0.5.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.4.5/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/repos/rtorrent-0.5.0/src/display/utils.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_patch_hunk_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_hunk_116.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_hunk_116.cpp,-250,9,-1,219,,"print_buffer(first, last, "" [Local "");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_old_log_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_new_log_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_175.cpp,19,"[[], [u'print_buffer', u'first', u'last', u'[Local']]",[-810648131413686585],"["" rak socket_address cast_from_ret"", "" torrent connection_manager_ret"", ""local_address_ret"", ""is_address_any_ret""]","[""print_address_arg"", ""print_address_arg""]",set([]),set([]),22
