sha,message,issue,file_name,old_file,new_file,patch_file
7560d347da90dad0ff8b13872aeb48de609d3c9f,Correct proceding -> proceeding typo.,[],src/redis-check-aof.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_10.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_10.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_10.cpp
43aaf96163ecc32c1d57834bbc1c7029986ae1cb,Markdown generation of Redis Modules API reference improved.,[],src/module.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_11.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_11.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_11.cpp
e74f0aa6d1ca4a7d0626125a7d9b5eb9cb713947,"Fix replication of SLAVEOF inside transaction.

In Redis 4.0 replication, with the introduction of PSYNC2, masters and
slaves replicate commands to cascading slaves and to the replication
backlog itself in a different way compared to the past.

Masters actually replicate the effects of client commands.
Slaves just propagate what they receive from masters.

This mechanism can cause problems when the configuration of an instance
is changed from master to slave inside a transaction. For instance
we could send to a master instance the following sequence:

    MULTI
    SLAVEOF 127.0.0.1 0
    EXEC
    SLAVEOF NO ONE

Before the fixes in this commit, the MULTI command used to be propagated
into the replication backlog, however after the SLAVEOF command the
instance is a slave, so the EXEC implementation failed to also propagate
the EXEC command. When the slaves of the above instance reconnected,
they were incrementally synchronized just sending a ""MULTI"". This put
the master client (in the slaves) into MULTI state, breaking the
replication.

Notably even Redis Sentinel uses the above approach in order to guarantee
that configuration changes are always performed together with rewrites
of the configuration and with clients disconnection. Sentiel does:

    MULTI
    SLAVEOF ...
    CONFIG REWRITE
    CLIENT KILL TYPE normal
    EXEC

So this was a really problematic issue. However even with the fix in
this commit, that will add the final EXEC to the replication stream in
case the instance was switched from master to slave during the
transaction, the result would be to increment the slave replication
offset, so a successive reconnection with the new master, will not
permit a successful partial resynchronization: no way the new master can
provide us with the backlog needed, we incremented our offset to a value
that the new master cannot have.

However the EXEC implementation waits to emit the MULTI, so that if the
commands inside the transaction actually do not need to be replicated,
no commands propagation happens at all. From multi.c:

    if (!must_propagate && !(c->cmd->flags & (CMD_READONLY|CMD_ADMIN))) {
	execCommandPropagateMulti(c);
	must_propagate = 1;
    }

The above code is already modified by this commit you are reading.
Now also ADMIN commands do not trigger the emission of MULTI. It is actually
not clear why we do not just check for CMD_WRITE... Probably I wrote it this
way in order to make the code more reliable: better to over-emit MULTI
than not emitting it in time.

So this commit should indeed fix issue #3836 (verified), however it looks
like some reconsideration of this code path is needed in the long term.

BONUS POINT: The reverse bug.

Even in a read only slave ""B"", in a replication setup like:

	A -> B -> C

There are commands without the READONLY nor the ADMIN flag, that are also
not flagged as WRITE commands. An example is just the PING command.

So if we send B the following sequence:

    MULTI
    PING
    SLAVEOF NO ONE
    EXEC

The result will be the reverse bug, where only EXEC is emitted, but not the
previous MULTI. However this apparently does not create problems in practice
but it is yet another acknowledge of the fact some work is needed here
in order to make this code path less surprising.

Note that there are many different approaches we could follow. For instance
MULTI/EXEC blocks containing administrative commands may be allowed ONLY
if all the commands are administrative ones, otherwise they could be
denined. When allowed, the commands could simply never be replicated at all.",[u'https://gitlab.kitware.com/cmake/cmake/issues/3836'],src/multi.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_12.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_12.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_12.cpp
11182a1a58ef6d36f76f7a5e06d0598254b524d9,redis-check-aof: tell users there is a --fix option.,[],src/redis-check-aof.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_13.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_13.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_13.cpp
fc7ecd8d359160c5b74aa86c09eefdf4e9e2d653,AOF check utility: ability to check files with RDB preamble.,[],src/rdb.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_14.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_14.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_14.cpp
fc7ecd8d359160c5b74aa86c09eefdf4e9e2d653,AOF check utility: ability to check files with RDB preamble.,[],src/redis-check-aof.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_15.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_15.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_15.cpp
fc7ecd8d359160c5b74aa86c09eefdf4e9e2d653,AOF check utility: ability to check files with RDB preamble.,[],src/redis-check-rdb.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_16.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_16.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_16.cpp
51ffd062d37b370884e21cc70b20264ff4060dc8,Modules: DEBUG DIGEST interface.,[],src/server.h,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_17.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_17.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_17.cpp
26e638a8e917608d8e75b07e5e941c7a24462c4d,"redis-cli --latency: ability to run non interactively.

This feature was proposed by @rosmo in PR #2643 and later redesigned
in order to fit better with the other options for non-interactive modes
of redis-cli. The idea is basically to allow to collect latency
information in scripts, cron jobs or whateever, just running for a
limited time and then producing a single output.",[u'https://gitlab.kitware.com/cmake/cmake/issues/2643'],src/redis-cli.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_18.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_18.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_18.cpp
f8547e53f0d80b4cd2a84c6d39d1e08a470f0a2c,"Added GEORADIUS(BYMEMBER)_RO variants for read-only operations.

Issue #4084 shows how for a design error, GEORADIUS is a write command
because of the STORE option. Because of this it does not work
on readonly slaves, gets redirected to masters in Redis Cluster even
when the connection is in READONLY mode and so forth.

To break backward compatibility at this stage, with Redis 4.0 to be in
advanced RC state, is problematic for the user base. The API can be
fixed into the unstable branch soon if we'll decide to do so in order to
be more consistent, and reease Redis 5.0 with this incompatibility in
the future. This is still unclear.

However, the ability to scale GEO queries in slaves easily is too
important so this commit adds two read-only variants to the GEORADIUS
and GEORADIUSBYMEMBER command: GEORADIUS_RO and GEORADIUSBYMEMBER_RO.
The commands are exactly as the original commands, but they do not
accept the STORE and STOREDIST options.",[u'https://gitlab.kitware.com/cmake/cmake/issues/4084'],src/geo.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_19.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_19.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_19.cpp
01a4b9892d0922eeafbb1bfba0f9fa70bf1a2f3b,"HMSET and MSET implementations unified. HSET now variadic.

This is the first step towards getting rid of HMSET which is a command
that does not make much sense once HSET is variadic, and has a saner
return value.",[],src/t_hash.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_20.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_20.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_20.cpp
365dd037dcc00249c7631caac82c49a9c0c8c0f6,"RDB modules values serialization format version 2.

The original RDB serialization format was not parsable without the
module loaded, becuase the structure was managed only by the module
itself. Moreover RDB is a streaming protocol in the sense that it is
both produce di an append-only fashion, and is also sometimes directly
sent to the socket (in the case of diskless replication).

The fact that modules values cannot be parsed without the relevant
module loaded is a problem in many ways: RDB checking tools must have
loaded modules even for doing things not involving the value at all,
like splitting an RDB into N RDBs by key or alike, or just checking the
RDB for sanity.

In theory module values could be just a blob of data with a prefixed
length in order for us to be able to skip it. However prefixing the values
with a length would mean one of the following:

1. To be able to write some data at a previous offset. This breaks
stremaing.
2. To bufferize values before outputting them. This breaks performances.
3. To have some chunked RDB output format. This breaks simplicity.

Moreover, the above solution, still makes module values a totally opaque
matter, with the fowllowing problems:

1. The RDB check tool can just skip the value without being able to at
least check the general structure. For datasets composed mostly of
modules values this means to just check the outer level of the RDB not
actually doing any checko on most of the data itself.
2. It is not possible to do any recovering or processing of data for which a
module no longer exists in the future, or is unknown.

So this commit implements a different solution. The modules RDB
serialization API is composed if well defined calls to store integers,
floats, doubles or strings. After this commit, the parts generated by
the module API have a one-byte prefix for each of the above emitted
parts, and there is a final EOF byte as well. So even if we don't know
exactly how to interpret a module value, we can always parse it at an
high level, check the overall structure, understand the types used to
store the information, and easily skip the whole value.

The change is backward compatible: older RDB files can be still loaded
since the new encoding has a new RDB type: MODULE_2 (of value 7).
The commit also implements the ability to check RDB files for sanity
taking advantage of the new feature.",[],src/module.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_21.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_21.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_21.cpp
365dd037dcc00249c7631caac82c49a9c0c8c0f6,"RDB modules values serialization format version 2.

The original RDB serialization format was not parsable without the
module loaded, becuase the structure was managed only by the module
itself. Moreover RDB is a streaming protocol in the sense that it is
both produce di an append-only fashion, and is also sometimes directly
sent to the socket (in the case of diskless replication).

The fact that modules values cannot be parsed without the relevant
module loaded is a problem in many ways: RDB checking tools must have
loaded modules even for doing things not involving the value at all,
like splitting an RDB into N RDBs by key or alike, or just checking the
RDB for sanity.

In theory module values could be just a blob of data with a prefixed
length in order for us to be able to skip it. However prefixing the values
with a length would mean one of the following:

1. To be able to write some data at a previous offset. This breaks
stremaing.
2. To bufferize values before outputting them. This breaks performances.
3. To have some chunked RDB output format. This breaks simplicity.

Moreover, the above solution, still makes module values a totally opaque
matter, with the fowllowing problems:

1. The RDB check tool can just skip the value without being able to at
least check the general structure. For datasets composed mostly of
modules values this means to just check the outer level of the RDB not
actually doing any checko on most of the data itself.
2. It is not possible to do any recovering or processing of data for which a
module no longer exists in the future, or is unknown.

So this commit implements a different solution. The modules RDB
serialization API is composed if well defined calls to store integers,
floats, doubles or strings. After this commit, the parts generated by
the module API have a one-byte prefix for each of the above emitted
parts, and there is a final EOF byte as well. So even if we don't know
exactly how to interpret a module value, we can always parse it at an
high level, check the overall structure, understand the types used to
store the information, and easily skip the whole value.

The change is backward compatible: older RDB files can be still loaded
since the new encoding has a new RDB type: MODULE_2 (of value 7).
The commit also implements the ability to check RDB files for sanity
taking advantage of the new feature.",[],src/rdb.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_22.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_22.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_22.cpp
0a03187ac495c2e0e45711954db1e54448e78a57,"Merge pull request #3659 from cbgbt/cli-elapsed

cli: Only print elapsed time on OUTPUT_STANDARD.",[u'https://gitlab.kitware.com/cmake/cmake/issues/3659'],src/redis-cli.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_23.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_23.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_23.cpp
e498d9ee3ee55c29000ed80914473ac18d32b672,Collect fork() timing info only if fork succeeded.,[],src/rdb.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_24.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_24.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_24.cpp
78211aaaafe999205c4ffda16a43732617c690ea,"redis-cli --bigkeys: show error when TYPE fails.

Close #3993.",[u'https://gitlab.kitware.com/cmake/cmake/issues/3993'],src/redis-cli.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_25.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_25.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_25.cpp
ece658713b659513e2c43a9498da286cafec17dd,"Modules TSC: Improve inter-thread synchronization.

More work to do with server.unixtime and similar. Need to write Helgrind
suppression file in order to suppress the valse positives.",[],src/server.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_26.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_26.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_26.cpp
3fcf959e609e850a114d4016843e4c991066ebac,"Modules TSC: Release the GIL for all the time we are blocked.

Instead of giving the module background operations just a small time to
run in the beforeSleep() function, we can have the lock released for all
the time we are blocked in the multiplexing syscall.",[],src/modules/helloblock.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_27.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_27.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_27.cpp
275905b3282581208e13ed61c7aca98fbbfc40c4,Modules TSC: Handling of RM_Reply* functions.,[],src/module.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_28.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_28.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_28.cpp
e3b8492e83822aa618d084732f8ab997bf41d7f3,"Revert ""Jemalloc updated to 4.4.0.""

This reverts commit 36c1acc222d29e6e2dc9fc25362e4faa471111bd.",[],deps/jemalloc/include/jemalloc/internal/tsd.h,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_29.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_29.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_29.cpp
e3b8492e83822aa618d084732f8ab997bf41d7f3,"Revert ""Jemalloc updated to 4.4.0.""

This reverts commit 36c1acc222d29e6e2dc9fc25362e4faa471111bd.",[],deps/jemalloc/include/jemalloc/internal/util.h,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_30.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_30.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_30.cpp
238cebdd5eb0fd0d8f2db87d895a007bc492dcdb,"Check event loop creation return value. Fix #3951.

Normally we never check for OOM conditions inside Redis since the
allocator will always return a pointer or abort the program on OOM
conditons. However we cannot have control on epool_create(), that may
fail for kernel OOM (according to the manual page) even if all the
parameters are correct, so the function aeCreateEventLoop() may indeed
return NULL and this condition must be checked.",[u'https://gitlab.kitware.com/cmake/cmake/issues/3951'],src/server.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_31.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_31.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_31.cpp
22be435efe63af749149db4ad9177c0f2515be70,"Fix PSYNC2 incomplete command bug as described in #3899.

This bug was discovered by @kevinmcgehee and constituted a major hidden
bug in the PSYNC2 implementation, caused by the propagation from the
master of incomplete commands to slaves.

The bug had several results:

1. Borrowing from Kevin text in the issue: ""Given that slaves blindly
copy over their master's input into their own replication backlog over
successive read syscalls, it's possible that with large commands or
small TCP buffers, partial commands are present in this buffer. If the
master were to fail before successfully propagating the entire command
to a slave, the slaves will never execute the partial command (since the
client is invalidated) but will copy it to replication backlog which may
relay those invalid bytes to its slaves on PSYNC2, corrupting the
backlog and possibly other valid commands that follow the failover.
Simple command boundaries aren't sufficient to capture this, either,
because in the case of a MULTI/EXEC block, if the master successfully
propagates a subset of the commands but not the EXEC, then the
transaction in the backlog becomes corrupt and could corrupt other
slaves that consume this data.""

2. As identified by @yangsiran later, there is another effect of the
bug. For the same mechanism of the first problem, a slave having another
slave, could receive a full resynchronization request with an already
half-applied command in the backlog. Once the RDB is ready, it will be
sent to the slave, and the replication will continue sending to the
sub-slave the other half of the command, which is not valid.

The fix, designed by @yangsiran and @antirez, and implemented by
@antirez, uses a secondary buffer in order to feed the sub-masters and
update the replication backlog and offsets, only when a given part of
the query buffer is actually *applied* to the state of the instance,
that is, when the command gets processed and the command is not pending
in the Redis transaction buffer because of CLIENT_MULTI state.

Given that now the backlog and offsets representation are in agreement
with the actual processed commands, both issue 1 and 2 should no longer
be possible.

Thanks to @kevinmcgehee, @yangsiran and @oranagra for their work in
identifying and designing a fix for this problem.",[u'https://gitlab.kitware.com/cmake/cmake/issues/3899'],src/networking.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_32.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_32.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_32.cpp
c5d6f577f0a975c5c7f2e0f28ad9c4c4ec05eded,"Cluster: collect more specific bus messages stats.

First step in order to change Cluster in order to use less messages.
Related to issue #3929.",[u'https://gitlab.kitware.com/cmake/cmake/issues/3929'],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_33.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_33.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_33.cpp
b8286d1fc9c1b8c2e17a9e884d94492ba039c53c,"Changes command stats iteration to being dict-based

With the addition of modules, looping over the redisCommandTable
misses any added commands. By moving to dictionary iteration this
is resolved.",[],src/server.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_34.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_34.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_34.cpp
ffefc9f92d55a45439afe80d6a35615a7cc38758,"Fix modules blocking commands awake delay.

If a thread unblocks a client blocked in a module command, by using the
RedisMdoule_UnblockClient() API, the event loop may not be awaken until
the next timeout of the multiplexing API or the next unrelated I/O
operation on other clients. We actually want the client to be served
ASAP, so a mechanism is needed in order for the unblocking API to inform
Redis that there is a client to serve ASAP.

This commit fixes the issue using the old trick of the pipe: when a
client needs to be unblocked, a byte is written in a pipe. When we run
the list of clients blocked in modules, we consume all the bytes
written in the pipe. Writes and reads are performed inside the context
of the mutex, so no race is possible in which we consume the bytes that
are actually related to an awake request for a client that should still
be put into the list of clients to unblock.

It was verified that after the fix the server handles the blocked
clients with the expected short delay.

Thanks to @dvirsky for understanding there was such a problem and
reporting it.",[],src/module.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_35.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_35.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_35.cpp
3f9e2322ececcbc5ca284cbd3d0d61c0ef322032,Rax library updated.,[],src/rax.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_36.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_36.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_36.cpp
06263485d46696ba76a653d2b594f3493103c001,Merge branch 'siphash' into unstable,[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_37.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_37.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_37.cpp
adeed29a99dcd0efdbfe4dbd5da74e7b01966c67,"Use SipHash hash function to mitigate HashDos attempts.

This change attempts to switch to an hash function which mitigates
the effects of the HashDoS attack (denial of service attack trying
to force data structures to worst case behavior) while at the same time
providing Redis with an hash function that does not expect the input
data to be word aligned, a condition no longer true now that sds.c
strings have a varialbe length header.

Note that it is possible sometimes that even using an hash function
for which collisions cannot be generated without knowing the seed,
special implementation details or the exposure of the seed in an
indirect way (for example the ability to add elements to a Set and
check the return in which Redis returns them with SMEMBERS) may
make the attacker's life simpler in the process of trying to guess
the correct seed, however the next step would be to switch to a
log(N) data structure when too many items in a single bucket are
detected: this seems like an overkill in the case of Redis.

SPEED REGRESION TESTS:

In order to verify that switching from MurmurHash to SipHash had
no impact on speed, a set of benchmarks involving fast insertion
of 5 million of keys were performed.

The result shows Redis with SipHash in high pipelining conditions
to be about 4% slower compared to using the previous hash function.
However this could partially be related to the fact that the current
implementation does not attempt to hash whole words at a time but
reads single bytes, in order to have an output which is endian-netural
and at the same time working on systems where unaligned memory accesses
are a problem.

Further X86 specific optimizations should be tested, the function
may easily get at the same level of MurMurHash2 if a few optimizations
are performed.",[],src/debug.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_38.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_38.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_38.cpp
9b05aafb50348838f45bfddcd689e7d8d1d3c950,"fix #2883, #2857 pipe fds leak when fork() failed on bg aof rw","[u'https://gitlab.kitware.com/cmake/cmake/issues/2883', u'https://gitlab.kitware.com/cmake/cmake/issues/2857']",src/aof.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_39.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_39.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_39.cpp
1f72ec7dad0874c0e5163a21edd345e7e3f92ca1,"Merge pull request #1 from antirez/unstable

update to upstream",[],deps/hiredis/async.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_40.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_40.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_40.cpp
1f72ec7dad0874c0e5163a21edd345e7e3f92ca1,"Merge pull request #1 from antirez/unstable

update to upstream",[],deps/hiredis/hiredis.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_41.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_41.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_41.cpp
1f72ec7dad0874c0e5163a21edd345e7e3f92ca1,"Merge pull request #1 from antirez/unstable

update to upstream",[],deps/hiredis/hiredis.h,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_42.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_42.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_42.cpp
