patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
rsync-0.3_diff_rsync-0.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.3/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.4/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_22.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_22.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_22.cpp,-605,30,-1,633,,"fprintf(stderr,""generator wrote %d\n"",write_total());",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_49.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_49.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_49.cpp,24,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""generator"", ""wrote"", ""%d\\n"", ""write_total""]]",[-6021490060770067168],[null],"[""write_total_ret"", null]",set([]),set([]),10
rsync-0.4_diff_rsync-0.5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.4/flist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.5/flist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_23.cpp,-367,68,-1,437,,"fprintf(stderr,""removing duplicate name %s from file list\n"",
		flist->files[i].name);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_50.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_50.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_50.cpp,42,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""removing"", ""duplicate"", ""name"", ""%s"", ""from"", ""file"", ""list\\n"", ""flist"", ""files[i]"", ""name""]]",[-16764280744981497084],"[null, null]","[null, "" struct file_list"", null, ""int"", ""free_arg""]",set([]),set([]),11
rsync-0.4_diff_rsync-0.5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.4/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.5/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_24.cpp,6,6,206,207,"fprintf(stderr,""ERROR: destination must be a diirectory when copying more than 1 file\n"");","fprintf(stderr,""ERROR: destination must be a directory when copying more than 1 file\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_51.cpp,13,"[""updateContent""]","[[""diirectory""], [""directory""]]",[10091148403864516666],"["" struct file_list"", null]",[null],set([]),set([]),12
rsync-0.4_diff_rsync-0.5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.4/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.5/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_33.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_33.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_33.cpp,-227,18,-1,272,,"fprintf(am_server?stderr:stdout,""%s is uptodate\n"",fname);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_57.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_57.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_57.cpp,24,"[""addLog""]","[[], [""fprintf"", ""am_server"", ""stderr"", ""stdout"", ""%s"", ""is"", ""uptodate\\n"", ""fname""]]",[-6463554139551354868],[null],"[null, null, null, ""readlink_arg_ret""]",set([]),set([]),13
rsync-0.4_diff_rsync-0.5,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.4/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.5/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_35.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_35.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_35.cpp,11,10,316,349,"fprintf(stderr,""%s is uptodate\n"",fname);","set_perms(fname,&flist->files[i],&st,1);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_58.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_58.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_58.cpp,96,"[""updateVariable"", ""updateLog"", ""updateContent"", ""addVariable""]","[[""fprintf"", ""stderr"", ""%s"", ""is"", ""uptodate\\n""], [""set_perms"", ""&flist"", ""files[i]"", ""&st"", ""1""]]",[-952267721372193817],[null],"[null, ""file_checksum_arg_ret""]",set([]),set([]),14
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/flist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/flist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_44.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_44.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_44.cpp,-225,7,-1,231,,"fprintf(am_server?stderr:stdout,""building file list ... "");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_59.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_59.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_59.cpp,9,"[""addLog""]","[[], [""fprintf"", ""am_server"", ""stderr"", ""stdout"", ""building"", ""file"", ""list""]]",[-1023548614128314056],"[null, ""send_file_name_arg""]","[null, null, null]",set([]),set([59]),15
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/flist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/flist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_45.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_45.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_45.cpp,-287,14,-1,303,,"fprintf(am_server?stderr:stdout,""done\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_60.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_60.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_60.cpp,81,"[""addLog""]","[[], [""fprintf"", ""am_server"", ""stderr"", ""stdout"", ""done\\n""]]",[-22398926938503629694],"[null, ""int""]","[null, null, null]",set([]),set([-67]),16
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_49.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_49.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_49.cpp,-435,20,-1,457,,"fprintf(stderr,""deleting %s\n"",local_file_list->files[i].name);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_63.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_63.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_63.cpp,14,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""deleting"", ""%s\\n"", ""local_file_list"", ""files[i]"", ""name""]]",[-7740332432969078759],[null],"[null, ""send_file_list_ret"", null, ""int"", ""unlink_arg""]",set([]),set([]),17
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_51.cpp,-488,7,-1,526,,"fprintf(stderr,""map_file failed\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_65.cpp,59,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""map_file"", ""failed\\n""]]",[-25282741118306125002],"[""map_file_ret""]",[null],set([]),set([5]),18
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_51.cpp,-488,20,-1,539,,"fprintf(stderr,""mktemp %s failed\n"",fnametmp);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_66.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_66.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_66.cpp,72,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""mktemp"", ""%s"", ""failed\\n"", ""fnametmp""]]",[-23539654757615968741],"[""mktemp_ret"", ""set_perms_arg""]","[null, ""open_arg""]",set([]),"set([58, 19])",19
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_51.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_51.cpp,-488,25,-1,544,,"fprintf(stderr,""open %s : %s\n"",fnametmp,strerror(errno));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_67.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_67.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_67.cpp,77,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""open"", ""%s"", ""%s\\n"", ""fnametmp"", ""strerror"", ""errno""]]",[2076534475711274322],"[""open_ret""]","[""strerror_ret"", null, ""rename_arg""]",set([]),set([23]),20
rsync-0.6_diff_rsync-0.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.6/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-0.7/rsync.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_patch_hunk_52.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_hunk_52.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_hunk_52.cpp,-579,7,-1,625,,"fprintf(stderr,""receive_sums failed\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_old_log_68.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_new_log_68.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_68.cpp,37,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""receive_sums"", ""failed\\n""]]",[-15811600540863453683],"[""receive_sums_ret""]",[null],set([]),set([5]),21
