class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types,necessity
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/tools/squidclient/Transport.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_127_last_repos.cpp,"[""write"", ""alarm"", ""gnutls_record_send"", ""send""]","[""size_t"", ""void"", ""ssize_t""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/test-suite/tcp-banger2.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_234_last_repos.cpp,"[""snprintf"", ""memset"", ""strcat"", ""connect"", ""strtoul"", ""close"", ""htons"", ""open"", ""strchr"", ""strtok"", ""strlen"", ""lrand48"", ""inet_addr"", ""write"", ""xstrdup"", ""exit"", ""fstat"", ""mkrfc850"", ""read"", ""assert"", ""atoi"", ""calloc"", ""perror"", ""socket"", ""free_request"", ""strcpy"", ""time"", ""strcmp""]","[""time_t"", ""int"", "" struct _request"", ""char"", "" struct sockaddr_in"", "" struct stat""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/client_side_request.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_452_last_repos.cpp,"[""write"", ""asyncCall"", "" adaptedBodySource exhausted"", ""deferProducer"", ""bytesWanted"", ""assert"", ""Dialer"", "" Range size_t"", "" bpc checkIn"", "" adaptedBodySource buf"", ""endRequestSatisfaction"", ""storeEntry"", "" bpc buf consume"", ""contentSize""]","[""StoreIOBuffer"", "" AsyncCall Pointer"", "" NullaryMemFunT ClientHttpRequest"", ""void"", ""BodyPipeCheckout"", ""size_t"", "" BodyPipe Pointer""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/ipc_win32.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1141_last_repos.cpp,"[""strncmp"", ""comm_connect_addr"", ""comm_close"", ""shutdown"", ""snprintf"", ""fd_note"", ""memset"", ""strcat"", ""accept"", ""CreateProcess"", ""getsockname"", ""close"", ""xstrerr"", ""rfc1738_escape"", ""strlen"", ""fileno"", ""write"", ""WSADuplicateSocket"", ""strtok"", ""SetHandleInformation"", ""WaitForSingleObject"", ""PutEnvironment"", ""send"", ""_get_osfhandle"", ""xstrdup"", ""dup"", ""strrchr"", ""debugs"", ""ipcSend"", ""dup2"", ""read"", ""_beginthreadex"", ""assert"", ""comm_open"", ""_pipe"", "" Ip Address FreeAddr"", ""recv"", ""xcalloc"", ""TerminateProcess"", ""xfree"", "" Ip Address InitAddr"", ""rfc1738_escape_unescaped"", ""fd_open"", ""getCurrentTime"", ""strcpy"", ""ipcCloseAllFD"", ""commUnsetNonBlocking"", ""strcmp"", ""GetLastError"", ""CloseHandle""]","[""unsigned int __stdcall"", "" struct thread_params"", ""HANDLE"", ""WSAPROTOCOL_INFO"", ""size_t"", ""pid_t"", ""int"", ""void"", ""PROCESS_INFORMATION"", ""long"", ""char"", ""STARTUPINFO"", "" struct ipc_params"", ""ssize_t"", "" struct addrinfo"", "" Ip Address""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/ipc.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1147_last_repos.cpp,"[""comm_connect_addr"", ""comm_close"", ""comm_udp_recv"", ""defined"", ""accept"", ""logsFlush"", ""getsockname"", ""close"", ""xstrerr"", ""rfc1738_escape"", ""strlen"", ""select"", ""comm_udp_send"", ""commSetNonBlocking"", ""commUnsetFdTimeout"", ""dup2"", ""PutEnvironment"", ""write"", ""setsid"", ""dup"", ""IPC_CHECK_FAIL"", ""socketpair"", ""listen"", ""fork"", ""debugs"", ""fileno"", ""read"", ""execvp"", ""assert"", ""comm_open"", ""no_suid"", "" Ip Address FreeAddr"", ""setsockopt"", "" Ip Address InitAddr"", ""fd_open"", ""pipe"", ""fdopen"", ""ipcCloseAllFD"", ""_exit"", ""strcmp""]","["" Ip Address"", ""c"", "" struct timeval"", ""d"", ""pid_t"", ""int"", ""void"", ""f"", ""char"", "" struct addrinfo""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/fd.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1455_last_repos.cpp,"[""write"", ""PROF_stop"", ""PROF_start""]","[""int"", ""char""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/store.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_2495_last_repos.cpp,"[""assert"", ""getReply"", ""write"", "" mem_obj endOffset""]","[""char"", ""int"", ""void"", ""StoreIOBuffer""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/unlinkd.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_2855_last_repos.cpp,"[""xstrncpy"", ""write"", ""debugs"", ""safeunlink"", ""defined"", ""xusleep"", ""assert"", ""read"", ""debug_trap"", ""FD_ZERO"", ""FD_SET"", ""xstrerr"", ""strlen"", ""select""]","[""char"", ""int"", ""void"", "" struct timeval"", ""fd_set""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/http/Stream.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4840_last_repos.cpp,"[""write"", ""headersLog"", ""packRange"", "" mb append"", ""packChunk"", ""debugs"", "" mb contentSize"", "" rep pack"", ""assert"", ""getConn"", "" bodyData range"", ""noteSentBodyBytes"", ""lengthToSend"", ""prepareReply"", ""multipartRangeRequest""]","[""size_t"", ""MemBuf"", ""void"", ""StoreIOBuffer"", ""HttpReply""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/http/Stream.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4841_last_repos.cpp,"[""packRange"", "" mb init"", ""packChunk"", ""noteSentBodyBytes"", ""write"", ""getConn"", "" bodyData range"", "" mb contentSize"", ""writeComplete"", ""lengthToSend"", ""multipartRangeRequest""]","[""size_t"", ""MemBuf"", ""void"", ""StoreIOBuffer""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/fs/rock/RockSwapDir.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4936_last_repos.cpp,"[""UsingSmp"", ""debugs"", "" stat"", ""IamDiskProcess"", ""memset"", ""mkdir"", ""assert"", ""maxSize"", ""write"", ""close"", ""ftruncate"", ""open"", ""createError"", ""Must""]","[""int"", ""char"", ""void"", ""off_t"", "" struct stat""]",accept-false-variable
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/comm/ModDevPoll.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5613_last_repos.cpp,"[""write"", ""assert"", ""debugs""]","[""int"", ""void""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/log/ModUdp.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6136_last_repos.cpp,"[""write"", ""fd_bytes""]","[""l_udp_t"", ""void"", ""char"", ""ssize_t"", ""size_t"", ""Logfile""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/DiskIO/DiskThreads/aiops.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6299_last_repos.cpp,"[""write""]","[""void"", ""squidaio_request_t""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/DiskIO/DiskDaemon/diskd.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6378_last_repos.cpp,"[""write"", ""perror"", ""hash_lookup"", ""fprintf"", ""lseek""]","[""int"", ""char"", ""diomsg"", ""file_state""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/icmp/IcmpPinger.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6557_last_repos.cpp,"[""strncmp"", ""write"", ""_db_init"", ""WSASocket"", ""read"", ""strlen"", ""memset"", ""debugs"", ""getCurrentTime"", ""WSAStartup"", ""atexit"", ""connect"", ""setmode"", ""xstrerr"", ""recv"", ""memcpy"", ""send""]","[""int"", ""void"", ""char"", ""WSADATA"", "" struct sockaddr_in"", ""WSAPROTOCOL_INFO""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/ipc/UdsOp.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_7105_last_repos.cpp,"[""write"", ""setTimeout"", "" UdsOp start""]","[""void""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-4.0.21/src/ipc/UdsOp.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_7112_last_repos.cpp,"[""write"", ""debugs""]","[""void""]",accpept-true
