class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types,necessity
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/purge/purge.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_81_squid-3.4.14.cpp,"[""assert"", ""isxstring"", ""strerror"", ""readdir"", ""write"", ""closedir"", ""opendir"", ""fprintf"", ""match"", ""concat""]","[""REList"", ""int"", ""char"", ""unsigned short"", ""bool"", ""dirent_t"", ""DIR""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/test-suite/tcp-banger2.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_162_squid-3.4.14.cpp,"[""memset"", ""strcat"", ""connect"", ""strtoul"", ""close"", ""htons"", ""open"", ""strchr"", ""strtok"", ""strlen"", ""lrand48"", ""inet_addr"", ""write"", ""exit"", ""sprintf"", ""strdup"", ""fstat"", ""mkrfc850"", ""read"", ""assert"", ""atoi"", ""calloc"", ""perror"", ""socket"", ""free_request"", ""strcpy"", ""time"", ""strcmp""]","[""time_t"", ""int"", "" struct _request"", ""char"", "" struct sockaddr_in"", "" struct stat""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/client_side_request.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_794_squid-3.4.14.cpp,"[""write"", ""asyncCall"", "" adaptedBodySource exhausted"", ""deferProducer"", ""bytesWanted"", ""assert"", ""Dialer"", "" Range size_t"", "" bpc checkIn"", "" adaptedBodySource buf"", ""endRequestSatisfaction"", ""storeEntry"", "" bpc buf consume"", ""contentSize""]","[""StoreIOBuffer"", "" AsyncCall Pointer"", "" NullaryMemFunT ClientHttpRequest"", ""void"", ""BodyPipeCheckout"", ""size_t"", "" BodyPipe Pointer""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/ipc_win32.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1436_squid-3.4.14.cpp,"[""strncmp"", ""comm_connect_addr"", ""comm_close"", ""shutdown"", ""snprintf"", ""fd_note"", ""memset"", ""strcat"", ""accept"", ""CreateProcess"", ""getsockname"", ""close"", ""rfc1738_escape"", ""strlen"", ""fileno"", ""write"", ""WSADuplicateSocket"", ""xstrerror"", ""strtok"", ""SetHandleInformation"", ""WaitForSingleObject"", ""PutEnvironment"", ""send"", ""_get_osfhandle"", ""xstrdup"", ""dup"", ""strrchr"", "" Ip Address FreeAddrInfo"", "" Ip Address InitAddrInfo"", ""debugs"", ""ipcSend"", ""dup2"", ""read"", ""_beginthreadex"", ""assert"", ""comm_open"", ""_pipe"", ""recv"", ""xcalloc"", ""TerminateProcess"", ""xfree"", ""rfc1738_escape_unescaped"", ""fd_open"", ""getCurrentTime"", ""strcpy"", ""ipcCloseAllFD"", ""commUnsetNonBlocking"", ""strcmp"", ""GetLastError"", ""CloseHandle""]","[""unsigned int __stdcall"", "" struct thread_params"", ""HANDLE"", ""WSAPROTOCOL_INFO"", ""pid_t"", ""int"", ""void"", ""PROCESS_INFORMATION"", ""long"", ""char"", ""STARTUPINFO"", "" struct ipc_params"", ""ssize_t"", "" struct addrinfo"", "" Ip Address""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/ipc.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1442_squid-3.4.14.cpp,"[""comm_connect_addr"", ""comm_close"", ""comm_udp_recv"", ""defined"", ""memset"", ""accept"", ""logsFlush"", ""getsockname"", ""close"", ""rfc1738_escape"", ""strlen"", ""select"", ""xstrerror"", ""commSetNonBlocking"", ""commUnsetFdTimeout"", ""dup2"", ""PutEnvironment"", ""write"", ""setsid"", ""dup"", "" Ip Address FreeAddrInfo"", ""IPC_CHECK_FAIL"", ""socketpair"", "" Ip Address InitAddrInfo"", ""listen"", ""fork"", ""debugs"", ""fileno"", ""read"", ""execvp"", ""assert"", ""comm_open"", ""no_suid"", ""comm_udp_send"", ""setsockopt"", ""fd_open"", ""pipe"", ""fdopen"", ""ipcCloseAllFD"", ""_exit"", ""strcmp""]","["" Ip Address"", ""c"", "" struct timeval"", ""d"", ""pid_t"", ""int"", ""void"", ""f"", ""char"", "" struct addrinfo""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/fd.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1781_squid-3.4.14.cpp,"[""write"", ""PROF_stop"", ""PROF_start""]","[""int"", ""char""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/store.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_3044_squid-3.4.14.cpp,"[""assert"", ""getReply"", ""write"", "" mem_obj endOffset""]","[""char"", ""int"", ""void"", ""StoreIOBuffer""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/unlinkd.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_3364_squid-3.4.14.cpp,"[""xstrncpy"", ""write"", ""debugs"", ""safeunlink"", ""defined"", ""xusleep"", ""assert"", ""read"", ""debug_trap"", ""FD_ZERO"", ""FD_SET"", ""xstrerror"", ""strlen"", ""select""]","[""char"", ""int"", ""void"", "" struct timeval"", ""fd_set""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/fs/coss/store_io_coss.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4841_squid-3.4.14.cpp,"[""write"", ""debugs"", ""describe""]","[""void"", ""CossSwapDir""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/fs/coss/store_dir_coss.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4872_squid-3.4.14.cpp,"[""debugs"", "" stat"", ""stripePath"", ""memset"", ""mkdir"", ""write"", ""maxSize"", ""close"", ""open"", ""Must""]","[""int"", ""char"", ""void"", ""uint64_t"", "" struct stat""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/fs/rock/RockSwapDir.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4898_squid-3.4.14.cpp,"[""UsingSmp"", ""debugs"", "" stat"", ""xstrerror"", ""IamDiskProcess"", ""memset"", ""mkdir"", ""assert"", ""maxSize"", ""write"", ""ftruncate"", ""close"", ""fatal"", ""open"", ""Must""]","[""int"", ""char"", ""void"", ""off_t"", "" struct stat""]",accept-false-variable
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/comm/ModDevPoll.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5172_squid-3.4.14.cpp,"[""write"", ""assert"", ""debugs""]","[""int"", ""void""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/log/ModUdp.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5451_squid-3.4.14.cpp,"[""write"", ""fd_bytes""]","[""l_udp_t"", ""void"", ""char"", ""ssize_t"", ""size_t"", ""Logfile""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/DiskIO/DiskThreads/aiops.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5609_squid-3.4.14.cpp,"[""write""]","[""void"", ""squidaio_request_t""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/DiskIO/DiskDaemon/diskd.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5688_squid-3.4.14.cpp,"[""write"", ""perror"", ""hash_lookup"", ""fprintf"", ""lseek""]","[""int"", ""char"", ""diomsg"", ""file_state""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/icmp/IcmpPinger.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5866_squid-3.4.14.cpp,"[""strncmp"", ""write"", ""_db_init"", ""xstrerror"", ""WSASocket"", ""read"", ""strlen"", ""memset"", ""debugs"", ""getCurrentTime"", ""WSAStartup"", ""atexit"", ""connect"", ""setmode"", ""recv"", ""memcpy"", ""send""]","[""int"", ""void"", ""char"", ""WSADATA"", "" struct sockaddr_in"", ""WSAPROTOCOL_INFO""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/ipc/UdsOp.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6408_squid-3.4.14.cpp,"[""write"", ""setTimeout"", "" UdsOp start""]","[""void""]",accpept-true
463,2,squid-3.4.14_diff_squid-3.5.26,-1,,"createError(""write"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_1035.cpp,53,"[""write_ret"", null]",[],"[[], [""createError"", ""write""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/src/ipc/UdsOp.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6415_squid-3.4.14.cpp,"[""write"", ""debugs""]","[""void""]",accpept-true
