patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_494.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_494.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_494.cpp,13,13,278,279,"die(""You have not concluded your notes merge ""
				    ""(%s exists)."", git_path(""NOTES_MERGE_*""));","die(_(""You have not concluded your notes merge ""
				    ""(%s exists).""), git_path(""NOTES_MERGE_*""));",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_583.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_583.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_583.cpp,17,"[[], [u'_']]",[12160036574]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_496.cpp,16,16,384,385,"printf(""Auto-merging notes for %s\n"", sha1_to_hex(p->obj));","printf(""Auto-merging notes for %s\n"", oid_to_hex(&p->obj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_584.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_584.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_584.cpp,19,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_496.cpp,22,22,390,391,"printf(""CONFLICT (delete/modify): Notes for object %s ""
				""deleted in %s and modified in %s. Version from %s ""
				""left in tree.\n"",
				sha1_to_hex(p->obj), lref, rref, rref);","printf(""CONFLICT (delete/modify): Notes for object %s ""
				""deleted in %s and modified in %s. Version from %s ""
				""left in tree.\n"",
				oid_to_hex(&p->obj), lref, rref, rref);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_585.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_585.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_585.cpp,25,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_496.cpp,31,31,399,400,"printf(""CONFLICT (delete/modify): Notes for object %s ""
				""deleted in %s and modified in %s. Version from %s ""
				""left in tree.\n"",
				sha1_to_hex(p->obj), rref, lref, lref);","printf(""CONFLICT (delete/modify): Notes for object %s ""
				""deleted in %s and modified in %s. Version from %s ""
				""left in tree.\n"",
				oid_to_hex(&p->obj), rref, lref, lref);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_586.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_586.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_586.cpp,34,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_496.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_496.cpp,44,44,412,413,"printf(""CONFLICT (%s): Merge conflict in notes for ""
				""object %s\n"", reason, sha1_to_hex(p->obj));","printf(""CONFLICT (%s): Merge conflict in notes for ""
				""object %s\n"", reason,
				oid_to_hex(&p->obj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_587.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_587.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_587.cpp,47,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_497.cpp,5,5,436,438,"printf(""Using local notes for %s\n"",
						sha1_to_hex(p->obj));","printf(""Using local notes for %s\n"",
						oid_to_hex(&p->obj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_588.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_588.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_588.cpp,13,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_497.cpp,11,11,442,444,"printf(""Using remote notes for %s\n"",
						sha1_to_hex(p->obj));","printf(""Using remote notes for %s\n"",
						oid_to_hex(&p->obj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_589.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_589.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_589.cpp,19,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_497.cpp,18,18,449,451,"printf(""Concatenating local and remote notes for %s\n"",
							sha1_to_hex(p->obj));","printf(""Concatenating local and remote notes for %s\n"",
							oid_to_hex(&p->obj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_590.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_590.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_590.cpp,26,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/notes-merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_497.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_497.cpp,26,26,457,459,"printf(""Concatenating unique lines in local and remote ""
				""notes for %s\n"", sha1_to_hex(p->obj));","printf(""Concatenating unique lines in local and remote ""
				""notes for %s\n"", oid_to_hex(&p->obj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_591.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_591.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_591.cpp,34,"[[u'sha1_to_hex', u'p'], [u'oid_to_hex', u'&p']]",[5727636110885726295]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/pathspec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/pathspec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_500.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_500.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_500.cpp,-399,9,-1,407,,"warning(_(""empty strings as pathspecs will be made invalid in upcoming releases. ""
				  ""please use . instead if you meant to match all paths""));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_592.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_592.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_592.cpp,47,"[[], [u'warning', u'_', u'empty', u'strings', u'as', u'pathspecs', u'will', u'be', u'made', u'invalid', u'in', u'upcoming', u'releases', u'please', u'use', u'instead', u'if', u'you', u'meant', u'to', u'match', u'all', u'paths']]",[-32145034246089006657]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_502.cpp,-88,11,-1,98,,"error(""flush packet write failed"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_593.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_593.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_593.cpp,5,"[[], [u'error', u'flush', u'packet', u'write', u'failed']]",[6918228530758454909]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_502.cpp,-88,61,-1,148,,"die_errno(""packet write with format failed"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_594.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_594.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_594.cpp,13,"[[], [u'die_errno', u'packet', u'write', u'with', u'format', u'failed']]",[-14790714199054936000]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_502.cpp,-88,63,-1,150,,"error(""packet write with format failed"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_595.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_595.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_595.cpp,15,"[[], [u'error', u'packet', u'write', u'with', u'format', u'failed']]",[76802374586439049]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_502.cpp,-88,92,-1,179,,"error(""packet write failed - data exceeds max packet size"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_596.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_596.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_596.cpp,6,"[[], [u'error', u'packet', u'write', u'failed', u'data', u'exceeds', u'max', u'packet', u'size']]",[-2673441773095014352]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_502.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_502.cpp,-88,100,-1,187,,"error(""packet write failed"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_597.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_597.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_597.cpp,14,"[[], [u'error', u'packet', u'write', u'failed']]",[865238458188066790]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/refs/files-backend.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/refs/files-backend.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_506.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_506.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_506.cpp,-946,51,-1,990,,"die(""BUG: ref_store is type \""%s\"" not \""files\"" in %s"",
		    ref_store->be->name, caller);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_598.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_598.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_598.cpp,5,"[[], [u'die', u'BUG', u'ref_store', u'is', u'type', u'\\', u'%s\\', u'not', u'\\', u'files\\', u'in', u'%s', u'ref_store', u'be', u'name', u'caller']]",[14281025382285344396]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_520.cpp,-1261,67,-1,1367,,"die(""BUG: main_ref_store initialized twice"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_599.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_599.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_599.cpp,7,"[[], [u'die', u'BUG', u'main_ref_store', u'initialized', u'twice']]",[-3543741042214052179]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_520.cpp,-1261,74,-1,1374,,"die(""BUG: ref_store for submodule '%s' initialized twice"",
			    submodule);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_600.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_600.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_600.cpp,14,"[[], [u'die', u'BUG', u'ref_store', u'for', u'submodule', u'%s', u'initialized', u'twice', u'submodule']]",[-5567509895110398338]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_520.cpp,-1261,89,-1,1389,,"die(""BUG: reference backend %s is unknown"", be_name);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_601.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_601.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_601.cpp,6,"[[], [u'die', u'BUG', u'reference', u'backend', u'%s', u'is', u'unknown', u'be_name']]",[-10895889732322636128]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/refs.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_520.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_520.cpp,-1261,140,-1,1440,,"die(""BUG: %s called for a submodule"", caller);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_602.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_602.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_602.cpp,3,"[[], [u'die', u'BUG', u'%s', u'called', u'for', u'a', u'submodule', u'caller']]",[-18423612827828248651]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/remote-curl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/remote-curl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_521.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_521.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_521.cpp,7,7,728,748,"die(""dumb http transport does not support --depth"");","die(""dumb http transport does not support shallow capabilities"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_603.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_603.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_603.cpp,8,"[[u'depth'], [u'shallow', u'capabilities']]",[-13850896123302166137]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_525.cpp,13,16,189,246,"die_errno(_(""Could not write to %s""), filename);","error_errno(_(""could not write to '%s'""), filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_604.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_604.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_604.cpp,7,"[[u'die_errno', u'Could'], [u'error_errno', u'could']]",[5339537092231180198]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_525.cpp,16,24,192,254,"die(_(""Error wrapping up %s.""), filename);","error(_(""failed to finalize '%s'.""), filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_605.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_605.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_605.cpp,10,"[[u'die', u'Error', u'wrapping', u'up'], [u'error', u'failed', u'to', u'finalize']]",[-16882509694244300282]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_525.cpp,31,48,207,278,"error(_(""Your local changes would be overwritten by cherry-pick.""));","warning_errno(_(""could not read '%s'""), path);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_606.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_606.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_606.cpp,7,"[[u'error', u'Your', u'local', u'changes', u'would', u'be', u'overwritten', u'by', u'cherry', u'pick'], [u'warning_errno', u'could', u'not', u'read', u'%s', u'path']]",[-695097968175355991]
git-2.10.5_diff_git-2.11.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.11.0/sequencer.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_525.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_525.cpp,33,74,209,304,"error(_(""Your local changes would be overwritten by revert.""));","error(_(""your local changes would be overwritten by %s.""),
		_(action_name(opts)));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_607.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_607.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_607.cpp,9,"[[u'Your', u'revert'], [u'your', u'%s', u'_', u'action_name', u'opts']]",[-13328676102389247331]
